Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_category_basedmarkersize50_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,50,0.8819825276671951,0.32785987854003906,0.8861127249899861,0.3955683708190918,0.9146969902424824,0.5955431461334229,0.8841596916719807,0.3935821056365967,0.8861170648692293,0.38907456398010254,0.8889082182902159,0.49950480461120605,0.9378786322975042,0.3661515712738037,0.9085034445107614,0.3643763065338135,0.8915089636033499,11.315725326538086,0.8821112853648359,3.2926998138427734,0.8846435848155001,0.44970107078552246,0.883358900484657,0.41547513008117676,1.0,0.19292593002319336,804,0.14835214614868164,0.0,0.11977314949035645,0.02514990974107374,0.09225869178771973,13.10886260344215,0.006196260452270508,-,15,0,0,[]
figure_ascendingmarkersize10_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,10,0.9970865469197704,0.33637118339538574,0.9977097926378956,0.3203866481781006,0.9982541705060307,0.673363208770752,0.9971138587565977,0.3777732849121094,0.9974527694617152,0.37828755378723145,0.9975292101837838,0.375781774520874,0.9995406269371734,0.38654112815856934,0.9971499052196408,0.40689897537231445,0.9982562272907697,0.43103694915771484,0.99829066971076,13.859946727752686,0.9983413271868292,0.37371087074279785,0.9981279378999133,0.38794469833374023,1.0,0.11325430870056152,18,0.09844160079956055,0.0,0.0933065414428711,0.02514990974107374,0.045891761779785156,13.10886260344215,0.003168821334838867,0.002123444851196316,14.201631784439087,0,0,[]
figure_ascendingmarkersize20_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,20,0.9847365891432339,0.3565804958343506,0.9857737450026187,0.396024227142334,0.9831945106462562,0.6362223625183105,0.9835095326859118,0.4118359088897705,0.9849298846366169,0.35393834114074707,0.9841625411368284,0.35118675231933594,0.9948352904616891,0.3420553207397461,0.9735524716531463,0.35193681716918945,0.9923371209268269,0.3518848419189453,0.9902892010671392,3.5405385494232178,0.9873095672016472,0.41631269454956055,0.9896884018357421,10.566856622695923,1.0,0.16971826553344727,97,0.15150952339172363,0.0,0.11815905570983887,0.02514990974107374,0.05934453010559082,13.10886260344215,0.006908416748046875,0.0032862404858499715,14.801311254501343,0,0,[]
figure_ascendingmarkersize50_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,50,0.9011421419197976,0.380573034286499,0.8914875025890325,0.3845939636230469,0.8746867616464427,0.7151288986206055,0.8976470344228217,0.43390989303588867,0.8946322622337233,0.3628675937652588,0.8898401525246249,0.33496713638305664,0.9379081797434455,0.377760648727417,0.8619573764898136,0.5027327537536621,0.9158110539329498,0.3941996097564697,0.9140681783200916,3.2968313694000244,0.9106175663545792,0.4143407344818115,0.9128044378682113,0.4440147876739502,1.0,0.2295997142791748,804,10.866625785827637,0.0,0.17579388618469238,0.02514990974107374,0.05504870414733887,13.10886260344215,0.006757259368896484,-,15,0,0,[]
figure_descendingmarkersize10_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,10,0.9970658607254607,0.3892230987548828,0.9977028429298932,0.3719158172607422,0.99829853420292,0.5633699893951416,0.9970941216849902,0.3692970275878906,0.9974419376968362,0.3496358394622803,0.9975221485125593,0.4173595905303955,0.9995406269371734,0.4152402877807617,0.9971149408283871,0.3706977367401123,0.9982396176703021,0.3512136936187744,0.9984122261373455,3.9246907234191895,0.9983394795309892,0.32223081588745117,0.998129373189715,0.37459421157836914,1.0,0.1740245819091797,18,0.14139342308044434,0.0,0.12360882759094238,0.02514990974107374,0.05265641212463379,13.108862603442148,0.0046045780181884766,-,15,0,0,[]
figure_descendingmarkersize20_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,20,0.9807933768285267,0.36911940574645996,0.9844946227596062,0.33032798767089844,0.9950499538480013,0.6140789985656738,0.9811991053178616,0.3835453987121582,0.9832355449622324,0.30568361282348633,0.9841228315077728,0.35953474044799805,0.9948352904616891,0.3647043704986572,0.9850222427110021,0.364976167678833,0.9914422450473138,0.3864612579345703,0.9840468738403206,3.5832319259643555,0.9834151785950331,0.40738844871520996,0.9847085749278028,0.320296049118042,1.0,0.1729276180267334,97,0.1318345069885254,0.0,0.11720681190490723,0.02514990974107374,0.055267333984375,13.108862603442148,0.004124879837036133,-,15,0,0,[]
figure_descendingmarkersize50_n500-d5-c3-spr0.2-out0_TSNE_2,n500-d5-c3-spr0.2-out0_TSNE_2,500,3,50,0.8676681444054662,0.3462252616882324,0.8807053929079889,9.561151266098022,0.9286762974561852,0.6493816375732422,0.8740026433990917,0.34328246116638184,0.8808823354223294,0.3675096035003662,0.888896807750451,0.35509347915649414,0.9378859655353742,0.34334325790405273,0.8889184700958211,0.31473207473754883,0.7955070775694789,0.32483768463134766,0.8568876127937852,3.0206034183502197,0.85738665392884,0.3893167972564697,0.8935600735956715,0.36635756492614746,1.0,0.18800973892211914,804,0.11393332481384277,0.0,0.1078195571899414,0.02514990974107374,0.07507443428039551,13.108862603442148,0.005769968032836914,-,15,0,0,[]
figure_category_basedmarkersize10_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,10,0.9290053894132749,0.34128403663635254,0.9498487363466879,0.3712484836578369,0.9681656094827922,0.7602975368499756,0.9152499772623868,10.939874410629272,0.9234606890692404,0.3866705894470215,0.9497699001494065,0.3360261917114258,0.991241562157402,0.30611109733581543,0.9460836754127766,0.43903589248657227,0.9468829088340172,0.38118433952331543,0.9029929482245476,3.042290449142456,0.9035865519618034,0.4118785858154297,0.9814545620721851,0.4095304012298584,1.0,0.16087079048156738,69,0.14440178871154785,0.0,0.14291906356811523,0.025165695107453513,0.0570826530456543,10.706160341905214,0.007727384567260742,0.004157471483759877,14.810302734375,0,0,[]
figure_category_basedmarkersize20_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,20,0.8837739594134868,0.32073235511779785,0.9119836328633897,0.369476318359375,0.9341763102116355,0.7747287750244141,0.8618602799519872,0.40038299560546875,0.8718170960651531,0.4041459560394287,0.9105949437603775,10.801545143127441,0.9767181056206341,0.3903024196624756,0.9084172483490595,0.4248199462890625,0.9192700157549009,0.33679914474487305,0.850479405270103,3.201904058456421,0.8518921339660834,0.37937140464782715,0.9638126322375389,0.36841821670532227,1.0,0.13374662399291992,350,0.12436485290527344,0.0,0.13878798484802246,0.025165695107453513,0.06501412391662598,10.706160341905214,0.0039937496185302734,-,15,0,0,[]
figure_category_basedmarkersize50_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,50,0.7812857375560177,0.3520677089691162,0.8147865385069887,0.3574967384338379,0.8378139631905246,0.8618128299713135,0.7464136261476405,0.4628763198852539,0.7551363651999774,0.38862061500549316,0.8085511407718136,0.432849645614624,0.908948235747543,0.41092896461486816,0.8109820837362478,11.647054195404053,0.8803898404182293,0.42578577995300293,0.7522958698269584,2.6718637943267822,0.7512450616492953,0.42535924911499023,0.9101472832379166,0.4847371578216553,1.0,0.2276897430419922,2067,0.1414165496826172,0.0,0.11671733856201172,0.025165695107453513,0.07091856002807617,10.706160341905214,0.004136323928833008,-,15,0,0,[]
figure_ascendingmarkersize10_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,10,0.9391499766018041,0.33180809020996094,0.9502648291453786,0.3599972724914551,0.9532190082516352,0.6879818439483643,0.9334495373961114,0.4029536247253418,0.9396794947256029,0.41365504264831543,0.9533321862613876,0.3739311695098877,0.991241562157402,0.39441728591918945,0.9630488868370611,0.3605015277862549,0.9829413258848352,0.36203932762145996,0.9257310772511484,13.957444429397583,0.932781598723492,0.4277315139770508,0.8683891409875063,0.38574910163879395,1.0,0.137099027633667,69,0.1319732666015625,0.0,0.1461656093597412,0.025165695107453513,0.08900260925292969,10.706160341905214,0.012324333190917969,0.004157471483759877,14.895162343978882,0,0,[]
figure_ascendingmarkersize20_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,20,0.8971289459481221,0.3529019355773926,0.9123428219291505,0.3605995178222656,0.9145511936336806,0.672013521194458,0.8851920143841797,0.38498353958129883,0.8922532536242133,0.3551011085510254,0.9152676711537078,0.34519362449645996,0.9767181056206341,0.3291504383087158,0.9320760024321081,0.31992435455322266,0.969401038364906,0.3812990188598633,0.8787837133082156,2.517160177230835,0.8883193173541606,0.34380006790161133,0.8164156904373256,11.343446254730225,1.0,0.12778592109680176,350,0.12612700462341309,0.0,0.15360593795776367,0.025165695107453513,0.05615663528442383,10.706160341905214,0.015152692794799805,-,15,0,0,[]
figure_ascendingmarkersize50_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,50,0.8046210518606812,0.37155628204345703,0.8173635292482447,0.4291646480560303,0.8102124432167126,0.8176751136779785,0.7819360940653146,0.39037203788757324,0.7825030990578221,0.3938567638397217,0.8161121421307946,0.3517568111419678,0.9094468510425961,0.42923688888549805,0.8499554537255611,0.38387203216552734,0.9408947954209225,0.42746448516845703,0.7870399938646278,3.1768908500671387,0.7937348171151656,0.4050016403198242,0.7563424580019311,0.4064319133758545,1.0,0.21651148796081543,2067,10.844752073287964,0.0,0.1047818660736084,0.025165695107453513,0.046714067459106445,10.706160341905214,0.004988431930541992,-,15,0,0,[]
figure_descendingmarkersize10_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,10,0.9277965356813163,0.3689889907836914,0.946920203849344,0.32936859130859375,0.9744878942823287,0.8186335563659668,0.9194059859545571,0.46190452575683594,0.9271940997443623,0.39037513732910156,0.9500788749393404,0.40599989891052246,0.991241562157402,0.3194112777709961,0.9482835865471847,0.3480255603790283,0.9425573937582848,0.36122918128967285,0.9047097869255447,3.0564632415771484,0.9047907810985196,0.31939220428466797,0.986770121980141,0.4061710834503174,1.0,0.15480327606201172,69,0.10424470901489258,0.0,0.11485099792480469,0.02516569510745351,0.06483173370361328,10.706160341905214,0.009960174560546875,-,15,0,0,[]
figure_descendingmarkersize20_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,20,0.8747391176010522,10.099990844726562,0.903414149976549,0.4369029998779297,0.9533136745701577,0.7910480499267578,0.8662308796399971,0.399050235748291,0.8787772765719695,0.351726770401001,0.9111303218111899,0.3707399368286133,0.9767181056206341,0.38834118843078613,0.9118187326518312,0.3090362548828125,0.9093825967732355,0.31673336029052734,0.8431900454734519,3.044062852859497,0.8471462408322837,0.42826366424560547,0.9517612287300555,0.49784278869628906,1.0,0.1445765495300293,350,0.15169215202331543,0.0,0.13941502571105957,0.02516569510745351,0.05994391441345215,10.706160341905214,0.004012107849121094,-,15,0,0,[]
figure_descendingmarkersize50_n500-d5-c5-spr0.1-out0_TSNE_2,n500-d5-c5-spr0.1-out0_TSNE_2,500,5,50,0.7229714063266217,0.3517935276031494,0.7664283928367601,0.4164283275604248,0.9171078158175866,12.127240419387817,0.7201017903097566,0.42895078659057617,0.7487047209698459,0.45537662506103516,0.8072573559785217,0.4570047855377197,0.9093225986274902,0.4219813346862793,0.6979391400757593,0.4062776565551758,0.6395907164271805,0.35518765449523926,0.7192731837589447,3.3818118572235107,0.7266487872023635,0.45302510261535645,0.8291331177920267,0.45620107650756836,1.0,0.26648545265197754,2067,0.12186217308044434,0.0,0.09535598754882812,0.02516569510745351,0.0606234073638916,10.706160341905214,0.014090776443481445,-,15,0,0,[]
figure_category_basedmarkersize10_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,10,0.939860620216588,0.4047403335571289,0.9544127453038613,0.34154725074768066,1.0028569972387884,0.8183739185333252,0.9471996438427113,0.4027559757232666,0.9581462303580371,10.850249290466309,0.9705327406810497,0.37689661979675293,0.9934300895515454,0.3356049060821533,0.9782200219511054,0.4335041046142578,0.8497138958298167,0.3864297866821289,0.8960713602331657,2.967864513397217,0.9137603886385945,0.39769625663757324,0.943026387322985,0.3995063304901123,1.0,0.12112903594970703,31,0.14059066772460938,0.0,0.1514270305633545,0.02528056649289201,0.09695148468017578,11.903894994595584,0.005008697509765625,-,15,0,0,[]
figure_category_basedmarkersize20_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,20,0.799243048638349,0.38155627250671387,0.8322743762959223,0.43813443183898926,0.9696483446405836,0.8015072345733643,0.8164736824934822,0.4125654697418213,0.844697613379898,0.39429473876953125,0.8740841008488105,0.41013669967651367,0.9553204657043348,10.951111793518066,0.8384416986761685,0.38875460624694824,0.5531223168254149,0.3453707695007324,0.7303126226631733,2.7688827514648438,0.7450576949590786,0.41071271896362305,0.8393601883683475,0.48413634300231934,1.0,0.19182252883911133,222,0.14591455459594727,0.0,0.1825716495513916,0.02528056649289201,0.09817242622375488,11.903894994595584,0.0060100555419921875,0.005082266881134828,13.163244247436523,0,0,[]
figure_category_basedmarkersize50_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,50,0.6123225210678085,0.39226365089416504,0.6574399610642385,0.3802659511566162,0.8545206239757903,0.7227566242218018,0.6322778655051544,0.4366800785064697,0.6704544203483527,0.3839282989501953,0.7085859872479376,0.37291526794433594,0.8505166684687243,0.33934712409973145,0.6248254205466739,0.346419095993042,0.3476354186913623,0.31766796112060547,0.5562922485542006,11.187737703323364,0.5713499131868596,0.3831675052642822,0.6665393044381709,0.402418851852417,1.0,0.1866600513458252,1493,0.13343429565429688,0.0,0.12983369827270508,0.02528056649289201,0.09934115409851074,11.903894994595584,0.004994630813598633,-,15,0,0,[]
figure_ascendingmarkersize10_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,10,0.9662334019612366,0.33872294425964355,0.972227477072449,0.49883174896240234,0.9874329562478136,0.675227165222168,0.9653551828306038,0.42467570304870605,0.9706483925313465,0.3068656921386719,0.972352244826536,0.32219696044921875,0.9934300895515454,0.38870835304260254,0.9775647014422633,0.4065268039703369,0.9523045622200031,0.3727409839630127,0.9423019627818124,2.9798994064331055,0.9444202972792329,0.42592334747314453,0.9796729489972268,11.149648189544678,1.0,0.17548894882202148,31,0.1368544101715088,0.0,0.12385869026184082,0.02528056649289201,0.09361147880554199,11.903894994595584,0.004873514175415039,0.0028312598015950876,14.363231897354126,0,0,[]
figure_ascendingmarkersize20_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,20,0.8615127576979895,0.3496251106262207,0.8803172130646484,0.34575366973876953,0.9196500749330789,0.7545793056488037,0.8571787535728063,0.4269735813140869,0.8714529621490312,0.3980827331542969,0.878085363977168,0.3251023292541504,0.9553204657043348,0.38608884811401367,0.9049351309730066,0.3652842044830322,0.8278711988528453,0.40092968940734863,0.7924374199369402,3.107600450515747,0.7985065121021908,0.4146261215209961,0.8574619815935169,0.41851186752319336,1.0,0.14842820167541504,222,10.537988901138306,0.0,0.12960267066955566,0.02528056649289201,0.06400394439697266,11.903894994595584,0.011001348495483398,0.0050822668811348285,13.950480937957764,0,0,[]
figure_ascendingmarkersize50_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,50,0.6905179100113643,0.3498036861419678,0.7187576521420933,0.3868138790130615,0.7736902837692337,0.7940618991851807,0.6851335685186131,0.41309452056884766,0.7043650352185251,0.3920416831970215,0.7123736287569822,0.37566447257995605,0.8512695307678082,0.3712961673736572,0.7555523989600446,0.40879130363464355,0.6611255487399084,0.4531376361846924,0.5992997021405813,3.1134889125823975,0.6081400886201167,0.4151878356933594,0.6854242172097482,0.45514845848083496,1.0,0.21363353729248047,1493,0.15916824340820312,0.0,0.1245274543762207,0.02528056649289201,0.06399011611938477,11.903894994595584,0.006767988204956055,0.008709501394039112,14.763259410858154,0,0,[]
figure_descendingmarkersize10_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,10,0.9385128337083531,8.953485488891602,0.9542230203188152,0.36446499824523926,1.0052571893749107,0.7541542053222656,0.9461603190332255,0.40280938148498535,0.957462981094361,0.40113091468811035,0.9705327921961828,0.36844420433044434,0.9934300895515454,0.3694801330566406,0.9761821361964322,0.3366413116455078,0.8434397133494558,0.39676380157470703,0.8936325370686697,2.4743547439575195,0.9108714682437669,0.3586752414703369,0.9446131994360334,0.39194583892822266,1.0,0.14252328872680664,31,0.13858842849731445,0.0,0.11547279357910156,0.02528056649289201,0.06257438659667969,11.903894994595584,0.005399942398071289,0.0028312598015950876,14.588892698287964,0,0,[]
figure_descendingmarkersize20_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,20,0.7921617560913327,0.40643811225891113,0.8287125477118417,0.35357046127319336,0.9828936516879361,0.7411460876464844,0.8116034966260833,10.639389991760254,0.8414910710082134,0.3587837219238281,0.8733840981790619,0.3864874839782715,0.9553204657043348,0.3989121913909912,0.8325859029896174,0.33713531494140625,0.5279196089118542,0.3763554096221924,0.7193483706938268,3.177797555923462,0.7300452307653678,0.3974027633666992,0.8381914316667043,0.39373016357421875,1.0,0.15462708473205566,222,0.17963290214538574,0.0,0.11739969253540039,0.02528056649289201,0.07904338836669922,11.903894994595584,0.004262685775756836,-,15,0,0,[]
figure_descendingmarkersize50_n500-d5-c5-spr0.2-out0_TSNE_2,n500-d5-c5-spr0.2-out0_TSNE_2,500,5,50,0.5969161098258393,0.3911769390106201,0.6483279391104653,0.4097864627838135,0.8940363984040247,0.8220946788787842,0.6165085144136045,0.40436410903930664,0.6595681331419103,0.49089646339416504,0.7054582029198371,11.762959718704224,0.8504508728709583,0.39244651794433594,0.6109005342489815,0.3932185173034668,0.32170358431910995,0.39933013916015625,0.5386575175828288,3.0535929203033447,0.5462626694492413,0.4732627868652344,0.6536144093350065,0.37727808952331543,1.0,0.22997379302978516,1493,0.1433546543121338,0.0,0.11626720428466797,0.02528056649289201,0.0999901294708252,11.903894994595584,0.003850698471069336,0.008709501394039112,14.607836484909058,0,0,[]
figure_category_basedmarkersize10_olive_TSNE_2,olive_TSNE_2,572,3,10,0.9354292476778787,0.35619258880615234,0.941912773250935,0.35155510902404785,0.9652654290904494,0.5606579780578613,0.9466026013257657,0.41920995712280273,0.948214169589067,0.3758227825164795,0.9500585553692721,0.3536715507507324,0.9866634241929547,0.4050750732421875,0.9468435671141306,0.356304407119751,0.9462376404193865,11.589477300643921,0.9487358514249524,4.0982770919799805,0.9552740425572802,0.3349618911743164,0.7570028138236473,0.3293330669403076,0.9912587412587412,0.1448674201965332,410,0.13398528099060059,0.0,0.13323092460632324,0.025015733588437627,0.08391833305358887,7.192292716351602,0.017234086990356445,-,15,1,0,[]
figure_category_basedmarkersize20_olive_TSNE_2,olive_TSNE_2,572,3,20,0.8588665997766404,0.38571977615356445,0.8718234844752759,0.3594379425048828,0.9414295392680606,0.6494190692901611,0.8884269227370015,0.43120837211608887,0.8953755070998793,0.34528684616088867,0.9032702536941178,0.3646721839904785,0.9590205108561561,0.3522374629974365,0.8783156461816712,0.3804764747619629,0.8650631002697047,0.3847999572753906,0.9083775066956943,3.5935678482055664,0.9156405915414466,11.491960048675537,0.499059950138662,0.4450981616973877,0.9877622377622378,0.17293667793273926,1631,0.1638495922088623,0.0,0.13045191764831543,0.025015733588437627,0.0797281265258789,7.192292716351602,0.00618433952331543,-,15,1,0,[]
figure_category_basedmarkersize50_olive_TSNE_2,olive_TSNE_2,572,3,50,0.7376866026221971,0.437183141708374,0.7536491419187303,0.36399364471435547,0.8677569602365857,0.5672914981842041,0.7787088368583174,0.3691368103027344,0.7929826665532315,0.3197290897369385,0.807271176228117,0.3740079402923584,0.8848587850711954,0.3897829055786133,0.7575089707077656,0.34751176834106445,0.7744836212356871,0.35552501678466797,0.8226425901453684,3.3054943084716797,0.8259131105150447,0.36129069328308105,0.3425674063685259,0.3682529926300049,0.986013986013986,0.1644129753112793,7298,11.358040809631348,0.0,0.12775826454162598,0.025015733588437627,0.06113934516906738,7.192292716351602,0.005265712738037109,-,15,1,0,[]
figure_ascendingmarkersize10_olive_TSNE_2,olive_TSNE_2,572,3,10,0.9357009067300216,0.393817663192749,0.9420228374347426,0.3407251834869385,0.9650271655229858,0.6941606998443604,0.9468165267784198,0.4090394973754883,0.9483229246640305,0.3942098617553711,0.9501042241535561,0.3670527935028076,0.9866416087920097,0.41739797592163086,0.9470684957894798,0.38428592681884766,0.9467121042142683,0.29128551483154297,0.9490672177168014,3.9363324642181396,0.9553658698674076,0.4817631244659424,0.7574001799198788,0.41539669036865234,0.9912587412587412,0.14648747444152832,410,0.13088560104370117,0.0,0.14386200904846191,0.02501573358843763,0.0735628604888916,7.192292716351602,0.014036178588867188,-,15,2,0,[]
figure_ascendingmarkersize20_olive_TSNE_2,olive_TSNE_2,572,3,20,0.8711659682165189,11.314365148544312,0.8854814947194192,0.3913695812225342,0.9289361147573347,0.6623923778533936,0.9005148787353651,0.36253786087036133,0.9018773489641337,0.3947930335998535,0.9053737132718235,0.37637972831726074,0.9584185819155393,0.4165835380554199,0.897700730114548,0.3964054584503174,0.8749561564616425,0.3779604434967041,0.9076848540855932,4.1443071365356445,0.9100260584786953,0.3482480049133301,0.49966632875362693,0.4159877300262451,0.9877622377622378,0.18274545669555664,1631,0.17257022857666016,0.0,0.13331103324890137,0.02501573358843763,0.10698199272155762,7.192292716351602,0.01111292839050293,-,15,3,0,[]
figure_ascendingmarkersize50_olive_TSNE_2,olive_TSNE_2,572,3,50,0.7682544974404532,0.32337474822998047,0.787175687979276,0.38445305824279785,0.8337860423763129,11.054783344268799,0.809743677338029,0.40125322341918945,0.8097074174871903,0.34728264808654785,0.8127795295938072,0.3266158103942871,0.8835666834249227,0.4400467872619629,0.8059061107489942,0.406296968460083,0.7989789401691915,0.4124279022216797,0.8209556981298156,3.8437001705169678,0.8124134332985284,0.49302077293395996,0.34396859382756706,0.44666266441345215,0.986013986013986,0.22928261756896973,7298,0.16050481796264648,0.0,0.12031245231628418,0.02501573358843763,0.0926508903503418,7.192292716351602,0.008347511291503906,-,15,2,0,[]
figure_descendingmarkersize10_olive_TSNE_2,olive_TSNE_2,572,3,10,0.9178001212523491,0.3601555824279785,0.9146840929203207,0.3689570426940918,0.9766179584921578,0.6432311534881592,0.9293277984347492,0.399172306060791,0.9354952748847905,0.41489505767822266,0.9428278382531574,11.69243574142456,0.9865660606144195,0.38120484352111816,0.8038931141634972,0.3827018737792969,0.707614469480786,0.48177361488342285,0.9536276593181685,3.7718846797943115,0.9583337863917643,0.43105077743530273,0.9579759294950274,0.38941216468811035,0.9912587412587412,0.1442852020263672,410,0.11763477325439453,0.0,0.12372350692749023,0.025015733588437623,0.06755447387695312,7.192292716351602,0.015471458435058594,-,15,1,0,[]
