ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize10_grid10_4d_umap.png,grid10_4d_umap,10000,16,10,0.4438532681681136,0.9499461650848388,0.5655995346496865,0.8145430088043213,0.8024192442360829,2.300150156021118,0.3550184829838265,1.0221054553985596,0.4082541559197062,0.9390811920166016,0.2699643447178931,0.882432222366333,0.2954242825236118,0.9234452247619628,0.3167941119109435,2.3384971618652344,0.2355927198485522,0.9225928783416748,0.2522406095457989,0.9878768920898438,0.1939717868031499,0.9360926151275636,0.1999244765018313,0.915945529937744,0.1973547623698187,2.251885414123535,0.1762899870465945,0.9550254344940186,0.1824989747246016,0.9488418102264404,0.8456,2.5420126914978027,40101,0.4108037948608398,0.0015,0.4975066184997558,0.0305949081910208,0.9808394908905028,2.0963343243252464,0.0824115276336669,-,15.0,1544,92,56055,9022,"[{""category"": 0, ""number"": 12}, {""category"": 1, ""number"": 4}, {""category"": 2, ""number"": 8}, {""category"": 3, ""number"": 1}, {""category"": 4, ""number"": 10}, {""category"": 5, ""number"": 2}, {""category"": 6, ""number"": 3}, {""category"": 7, ""number"": 5}, {""category"": 8, ""number"": 17}, {""category"": 9, ""number"": 9}, {""category"": 10, ""number"": 9}, {""category"": 12, ""number"": 8}, {""category"": 13, ""number"": 2}, {""category"": 14, ""number"": 2}]",['cluster'],['intersecting']
figure_category_based_markersize60_grid10_4d_umap.png,grid10_4d_umap,10000,16,60,0.1604750735570214,1.2494304180145264,0.2334395794476578,1.472909688949585,0.4792744117140344,2.938462495803833,0.1127724993506186,1.5383515357971191,0.1394128213770286,1.4039747714996338,0.0993301749550092,1.5128440856933594,0.1203146238970268,1.4931163787841797,0.1527995135089674,2.9072654247283936,0.0790625366310395,1.617625713348389,0.0903835423362212,1.5664560794830322,0.0719250028643587,1.5758814811706543,0.0810417465366556,1.5732131004333496,0.0908879424973434,2.9566521644592285,0.0608679000535148,1.660552978515625,0.0668673540318368,1.6439292430877686,0.2323,0.9675216674804688,186558,0.8408908843994141,0.0015,0.4432673454284668,0.0305949081910208,0.9697587490081788,2.0963343243252464,0.0807874202728271,-,15.0,7664,585,793471,155973,"[{""category"": 0, ""number"": 66}, {""category"": 1, ""number"": 33}, {""category"": 2, ""number"": 45}, {""category"": 3, ""number"": 21}, {""category"": 4, ""number"": 71}, {""category"": 5, ""number"": 7}, {""category"": 6, ""number"": 9}, {""category"": 7, ""number"": 24}, {""category"": 8, ""number"": 69}, {""category"": 9, ""number"": 58}, {""category"": 10, ""number"": 46}, {""category"": 11, ""number"": 13}, {""category"": 12, ""number"": 68}, {""category"": 13, ""number"": 47}, {""category"": 14, ""number"": 8}]",['cluster'],['intersecting']
figure_category_based_markersize110_grid10_4d_umap.png,grid10_4d_umap,10000,16,110,0.1260647346847017,2.187551975250244,0.1801541577912667,2.037024736404419,0.3656881790991659,3.3433725833892822,0.0881299792174407,2.20287561416626,0.1084922502835544,2.292299509048462,0.0817414425358252,2.2638564109802246,0.100048971578576,2.0740880966186523,0.1328593741886089,3.258296489715576,0.0641438679156291,2.166877269744873,0.0738160530906137,2.0046017169952397,0.0604779188862155,2.1482629776000977,0.0692549129469405,2.222902536392212,0.0811758127527021,3.272763729095459,0.0504209317337901,2.124474048614502,0.0559373929661843,2.288238286972046,0.0841,0.851212739944458,216929,1.1578409671783447,0.0015,0.5290102958679199,0.0305949081910208,0.9677670001983644,2.0963343243252464,0.0821175575256347,-,15.0,9139,984,1734752,392867,"[{""category"": 0, ""number"": 103}, {""category"": 1, ""number"": 67}, {""category"": 2, ""number"": 63}, {""category"": 3, ""number"": 43}, {""category"": 4, ""number"": 94}, {""category"": 5, ""number"": 14}, {""category"": 6, ""number"": 14}, {""category"": 7, ""number"": 58}, {""category"": 8, ""number"": 93}, {""category"": 9, ""number"": 95}, {""category"": 10, ""number"": 99}, {""category"": 11, ""number"": 45}, {""category"": 12, ""number"": 91}, {""category"": 13, ""number"": 79}, {""category"": 14, ""number"": 26}]",['cluster'],['intersecting']
figure_category_based_markersize160_grid10_4d_umap.png,grid10_4d_umap,10000,16,160,0.114168724366826,2.949004411697388,0.160161995751506,2.699801445007324,0.313593492130326,4.0957231521606445,0.0804473271087304,2.804452657699585,0.0982119358706575,2.721290349960327,0.0758783593331293,2.6107583045959477,0.0927073471442846,2.605160713195801,0.1244062093766805,3.906563520431519,0.0595545812018997,2.8731179237365723,0.0684010848411657,2.708536148071289,0.0568213776310301,2.775652408599853,0.0652333390701226,2.671483993530273,0.0775944101087241,4.1412670612335205,0.0472765287433438,2.8002545833587646,0.0524734941377578,2.613919973373413,0.0499,1.3534049987792969,227575,1.0112061500549316,0.0015,0.5875523090362549,0.0305949081910208,0.9228508472442628,2.0963343243252464,0.0791153907775878,-,15.0,9481,1121,2656575,665053,"[{""category"": 0, ""number"": 112}, {""category"": 1, ""number"": 74}, {""category"": 2, ""number"": 70}, {""category"": 3, ""number"": 58}, {""category"": 4, ""number"": 107}, {""category"": 5, ""number"": 14}, {""category"": 6, ""number"": 15}, {""category"": 7, ""number"": 74}, {""category"": 8, ""number"": 111}, {""category"": 9, ""number"": 105}, {""category"": 10, ""number"": 116}, {""category"": 11, ""number"": 58}, {""category"": 12, ""number"": 93}, {""category"": 13, ""number"": 83}, {""category"": 14, ""number"": 31}]",['cluster'],['intersecting']
figure_ascending_markersize10_grid10_4d_umap.png,grid10_4d_umap,10000,16,10,0.5726013513246813,1.3423810005187988,0.5846527416939546,0.8817136287689209,0.5922978743945697,2.417062282562256,0.6284521930895315,1.3956248760223389,0.6199210149477973,0.8320558071136475,0.3228871736263122,1.0576624870300293,0.3051431859280797,1.370532512664795,0.2735404791250567,2.170858144760132,0.3463726017116485,1.4421086311340332,0.331174434780594,0.9213747978210448,0.2248353891157621,1.1923058032989502,0.2064459428356079,1.1642916202545166,0.1778349236774427,2.4665093421936035,0.2390675700564759,1.1934318542480469,0.2259373976112454,0.9074251651763916,0.8456,2.817981719970703,40101,0.5831973552703857,0.0015,0.5154604911804199,0.0305949081910208,0.938323736190796,2.0963343243252464,0.0791008472442627,-,15.0,1544,66,56055,10173,"[{""category"": 3, ""number"": 6}, {""category"": 5, ""number"": 4}, {""category"": 1, ""number"": 4}, {""category"": 13, ""number"": 4}, {""category"": 11, ""number"": 11}, {""category"": 6, ""number"": 4}, {""category"": 7, ""number"": 5}, {""category"": 10, ""number"": 2}, {""category"": 15, ""number"": 6}, {""category"": 2, ""number"": 2}, {""category"": 14, ""number"": 1}, {""category"": 0, ""number"": 4}, {""category"": 9, ""number"": 5}, {""category"": 4, ""number"": 3}, {""category"": 12, ""number"": 5}]",['cluster'],['intersecting']
figure_ascending_markersize60_grid10_4d_umap.png,grid10_4d_umap,10000,16,60,0.2687610200977073,1.422001600265503,0.2549417673468279,1.4122276306152344,0.2138801347833451,3.3106918334960938,0.339008203062675,1.4127638339996338,0.3140760429158354,1.6439638137817385,0.1460458296466499,1.6585721969604492,0.1318961586995136,1.411292552947998,0.1022888468994174,2.912737846374512,0.168491540496219,1.4156699180603027,0.156746213039119,1.6276626586914062,0.1002651632440874,1.634934425354004,0.0889602191519589,1.6478252410888672,0.0672180438527976,2.731774091720581,0.1121044687472846,1.6516709327697754,0.1044327896081003,1.6672031879425049,0.2323,0.918137550354004,186558,1.1267056465148926,0.0015,0.6099462509155273,0.0305949081910208,0.9254491329193116,2.0963343243252464,0.0764389038085937,-,15.0,7674,380,793471,227959,"[{""category"": 5, ""number"": 35}, {""category"": 3, ""number"": 34}, {""category"": 1, ""number"": 24}, {""category"": 13, ""number"": 88}, {""category"": 11, ""number"": 64}, {""category"": 6, ""number"": 11}, {""category"": 2, ""number"": 7}, {""category"": 15, ""number"": 36}, {""category"": 7, ""number"": 13}, {""category"": 10, ""number"": 11}, {""category"": 14, ""number"": 5}, {""category"": 0, ""number"": 7}, {""category"": 9, ""number"": 38}, {""category"": 4, ""number"": 3}, {""category"": 12, ""number"": 4}]",['cluster'],['intersecting']
figure_ascending_markersize110_grid10_4d_umap.png,grid10_4d_umap,10000,16,110,0.2284851570324538,1.9108097553253172,0.2021933175770366,2.264831066131592,0.1345376277956685,3.599252700805664,0.2978902660979822,1.963991403579712,0.266113428789543,2.2285523414611816,0.1270917249794597,1.982771873474121,0.1121950683376423,2.3396596908569336,0.0742030684837998,3.2582449913024902,0.1468082956340582,2.2821123600006104,0.1354561469793107,1.9683058261871336,0.0880280615361021,2.27358627319336,0.0776377406443851,2.0210001468658447,0.051228987353955,3.5965218544006348,0.0974063843829534,1.9935431480407717,0.0908502033045621,2.2623367309570312,0.0841,0.9750683307647704,216929,0.9665567874908448,0.0015,0.6444637775421143,0.0305949081910208,0.9283854961395264,2.0963343243252464,0.0774900913238525,-,15.0,9149,858,1734752,625312,"[{""category"": 5, ""number"": 176}, {""category"": 11, ""number"": 127}, {""category"": 3, ""number"": 76}, {""category"": 1, ""number"": 73}, {""category"": 13, ""number"": 156}, {""category"": 6, ""number"": 15}, {""category"": 10, ""number"": 18}, {""category"": 2, ""number"": 17}, {""category"": 15, ""number"": 64}, {""category"": 7, ""number"": 56}, {""category"": 14, ""number"": 7}, {""category"": 0, ""number"": 10}, {""category"": 9, ""number"": 55}, {""category"": 4, ""number"": 4}, {""category"": 12, ""number"": 4}]",['cluster'],['intersecting']
figure_ascending_markersize160_grid10_4d_umap.png,grid10_4d_umap,10000,16,160,0.2146377138545643,2.5397465229034424,0.1829723160764692,2.9488425254821777,0.1014822730645648,4.126668691635132,0.2827774693714863,2.54837417602539,0.2480753565038574,2.570046901702881,0.1199936410123002,2.861584186553955,0.1051204651457148,2.6115431785583496,0.0603804937414783,4.102667808532715,0.1377570837856073,2.562740564346313,0.1266226858981194,2.84748649597168,0.0832740946663366,2.552211284637451,0.0737436840897289,2.971576690673828,0.0429750007173783,3.7894911766052246,0.0910584265196243,2.5256786346435547,0.0850056440680629,2.853088855743408,0.0499,1.1548783779144287,227575,1.172163724899292,0.0015,0.72896409034729,0.0305949081910208,0.8997993469238281,2.0963343243252464,0.0772981643676757,-,15.0,9490,1220,2656575,1080503,"[{""category"": 5, ""number"": 260}, {""category"": 11, ""number"": 136}, {""category"": 3, ""number"": 111}, {""category"": 1, ""number"": 120}, {""category"": 13, ""number"": 237}, {""category"": 6, ""number"": 21}, {""category"": 2, ""number"": 21}, {""category"": 10, ""number"": 20}, {""category"": 15, ""number"": 90}, {""category"": 7, ""number"": 61}, {""category"": 14, ""number"": 16}, {""category"": 0, ""number"": 9}, {""category"": 9, ""number"": 109}, {""category"": 4, ""number"": 6}, {""category"": 12, ""number"": 3}]",['cluster'],['intersecting']
figure_descending_markersize10_grid10_4d_umap.png,grid10_4d_umap,10000,16,10,0.4229132059277978,1.34441876411438,0.5515622339710753,0.9435136318206788,0.8730160130690932,2.5756478309631348,0.3407134766325551,0.9916200637817384,0.395695970978828,0.974496364593506,0.2593404559202626,0.976919651031494,0.2900347560423763,1.3102524280548096,0.3351332775348036,2.208847522735596,0.2277488013377706,1.0052669048309326,0.2464268977707135,1.360525131225586,0.1870095993434312,0.981926679611206,0.1967460854943231,0.964324712753296,0.2073690391247642,2.24178147315979,0.1710399444474818,1.4003114700317385,0.17892914716055,1.0291600227355957,0.8456,2.5631661415100098,40101,0.7195014953613281,0.0015,0.6590161323547363,0.0305949081910208,0.9292614459991456,2.096334324325246,0.0753121376037597,-,15.0,1544,89,56055,9037,"[{""category"": 8, ""number"": 18}, {""category"": 12, ""number"": 8}, {""category"": 14, ""number"": 5}, {""category"": 4, ""number"": 10}, {""category"": 9, ""number"": 9}, {""category"": 10, ""number"": 8}, {""category"": 0, ""number"": 8}, {""category"": 6, ""number"": 2}, {""category"": 15, ""number"": 2}, {""category"": 1, ""number"": 4}, {""category"": 13, ""number"": 1}, {""category"": 2, ""number"": 7}, {""category"": 11, ""number"": 2}, {""category"": 7, ""number"": 5}]",['cluster'],['intersecting']
figure_descending_markersize60_grid10_4d_umap.png,grid10_4d_umap,10000,16,60,0.138602938846459,1.5486657619476318,0.2193145105428149,1.4829139709472656,0.6276895455873011,3.1514272689819336,0.0979602861538809,1.5670936107635498,0.1272057380922936,1.5063107013702393,0.0871851289859553,1.5224041938781738,0.1141925992980839,1.914489269256592,0.1765119420951512,2.778301477432251,0.0698196485706174,1.5695152282714844,0.0837050356559129,1.5363740921020508,0.0635936611311721,1.964724063873291,0.0771926095248065,1.5201303958892822,0.1026954067690154,2.786781549453736,0.0542387204664632,1.5744545459747314,0.0623746872682448,1.544487237930298,0.2323,1.0612306594848633,186558,0.9196929931640624,0.0015,0.7479579448699951,0.0305949081910208,0.9076952934265136,2.096334324325246,0.0748555660247802,-,15.0,7671,580,793471,151397,"[{""category"": 8, ""number"": 72}, {""category"": 12, ""number"": 76}, {""category"": 14, ""number"": 28}, {""category"": 4, ""number"": 76}, {""category"": 0, ""number"": 59}, {""category"": 9, ""number"": 54}, {""category"": 10, ""number"": 52}, {""category"": 6, ""number"": 26}, {""category"": 15, ""number"": 28}, {""category"": 1, ""number"": 18}, {""category"": 2, ""number"": 30}, {""category"": 13, ""number"": 7}, {""category"": 11, ""number"": 15}, {""category"": 7, ""number"": 33}, {""category"": 3, ""number"": 6}]",['cluster'],['intersecting']
