Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_descendingmarkersize60_interleaved_100_200_6d_0_notcramped_notrotated_umap,interleaved_100_200_6d_0_notcramped_notrotated_umap,837,6,60,0.26635293964032847,5.861997365951538,0.31888128097065405,0.5508363246917725,0.767469247292923,1.0486047267913818,0.2789792436017533,0.522817850112915,0.3179430059416618,0.5321328639984131,0.8446833930704899,0.25263309478759766,21346,0.19026422500610352,0.0,0.15781760215759277,0.02985736055328549,0.09523701667785645,4.3766099928604,0.015558958053588867,-,15,16,4,"[{'category': 3, 'number': 3}, {'category': 4, 'number': 1}]"
figure_descendingmarkersize100_interleaved_100_200_6d_0_notcramped_notrotated_umap,interleaved_100_200_6d_0_notcramped_notrotated_umap,837,6,100,0.19700254457351518,5.6544482707977295,0.23849544865796457,0.5045013427734375,0.7864880117742776,0.9737026691436768,0.20878468998215405,0.4890322685241699,0.24361285960854273,0.5719008445739746,0.7431302270011948,0.23732733726501465,35937,0.221083402633667,0.0,0.14280438423156738,0.02985736055328549,0.14356541633605957,4.3766099928604,0.0,-,15,21,6,"[{'category': 3, 'number': 4}, {'category': 4, 'number': 2}]"
figure_descendingmarkersize150_interleaved_100_200_6d_0_notcramped_notrotated_umap,interleaved_100_200_6d_0_notcramped_notrotated_umap,837,6,150,0.14468623337651276,5.935148000717163,0.17831889600522843,0.5846772193908691,0.8449204440730195,1.043233871459961,0.1561555589184379,0.5841696262359619,0.18602680228342972,0.6328065395355225,0.5878136200716846,0.23805809020996094,55059,0.17432475090026855,0.0,0.12625408172607422,0.02985736055328549,0.0787353515625,4.3766099928604,0.015837430953979492,-,15,27,8,"[{'category': 3, 'number': 5}, {'category': 1, 'number': 1}, {'category': 4, 'number': 2}]"
figure_category_basedmarkersize10_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,10,0.8579454051234978,5.400203466415405,0.8891048720642466,0.411607027053833,0.9725445110431297,0.9407479763031006,0.864337715989596,0.4440600872039795,0.8826124811126286,0.42673444747924805,1.0,0.2577781677246094,348,0.20075583457946777,0.0,0.12701797485351562,0.03041548195780397,0.1255970001220703,7.158406294203566,0.0,-,15,0,0,[]
figure_category_basedmarkersize60_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,60,0.4679886940651027,5.922766447067261,0.5234154532043495,0.5383429527282715,0.7214928032411063,0.9634959697723389,0.47463094940169237,0.5613117218017578,0.510354907306156,0.5208981037139893,0.9970986460348162,0.4909677505493164,18297,0.15993404388427734,0.0,0.1418769359588623,0.03041548195780397,0.07898402214050293,7.158406294203566,0.01751255989074707,-,15,1,0,[]
figure_category_basedmarkersize100_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,100,0.3391897508988866,5.940321922302246,0.3868769410298093,0.5393719673156738,0.5881119702174504,1.1717908382415771,0.3440727560868153,0.6642472743988037,0.37601019576113537,0.4738748073577881,0.9893617021276596,0.4427661895751953,46078,0.19079852104187012,0.0,0.15883922576904297,0.03041548195780397,0.17403268814086914,7.158406294203566,0.015734434127807617,-,15,1,0,[]
figure_category_basedmarkersize150_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,150,0.2361313108152695,6.246901273727417,0.2724668237053802,0.6478738784790039,0.463939429245821,1.2026782035827637,0.23931982052282863,0.5890119075775146,0.26480466414316006,0.6384880542755127,0.9042553191489362,0.44259047508239746,94336,0.3005805015563965,0.0,0.17371916770935059,0.03041548195780397,0.15835213661193848,7.158406294203566,0.0,-,15,25,0,[]
figure_ascendingmarkersize10_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,10,0.8822147483873768,5.839307069778442,0.9002434833079568,0.4725148677825928,0.9450667745359289,1.0556797981262207,0.8832424671670185,0.4950850009918213,0.893933387742589,0.4420747756958008,1.0,0.24852848052978516,348,0.18943452835083008,0.0,0.1887037754058838,0.03041548195780397,0.16190433502197266,7.158406294203567,0.0056345462799072266,-,15,0,0,[]
figure_ascendingmarkersize60_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,60,0.5267529448065377,6.440953016281128,0.5585766003621935,0.5060181617736816,0.6086642263338091,0.9335751533508301,0.5254036801150574,0.48092222213745117,0.5426566243729228,0.44384336471557617,0.9970986460348162,0.5213196277618408,18297,0.2214345932006836,0.0,0.15663981437683105,0.03041548195780397,0.10992765426635742,7.158406294203567,0.015626192092895508,-,15,0,0,[]
figure_ascendingmarkersize100_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,100,0.4009879854983439,6.37020468711853,0.42423717214104273,0.6639401912689209,0.4543213039189665,1.1916720867156982,0.3984430934097377,0.5905017852783203,0.4106465134036742,0.5241901874542236,0.9893617021276596,0.5563175678253174,46078,0.23669767379760742,0.0,0.1741492748260498,0.03041548195780397,0.1412639617919922,7.158406294203567,0.01687932014465332,-,15,0,0,[]
figure_ascendingmarkersize150_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,150,0.29558994120268456,0.5758171081542969,0.3090819878452331,6.248782634735107,0.3175428034075308,1.2162866592407227,0.29268555657436146,0.5944032669067383,0.29894873749363493,0.6203525066375732,0.9042553191489362,0.36272573471069336,94336,0.17331290245056152,0.0,0.10981988906860352,0.03041548195780397,0.09484243392944336,7.158406294203567,0.015688419342041016,-,15,0,0,[]
figure_descendingmarkersize10_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,10,0.8341744015735904,6.326796293258667,0.8651590568125599,0.34549427032470703,1.004612415054185,0.9721384048461914,0.8333146787397734,0.44197702407836914,0.8619781733078105,0.4405045509338379,1.0,0.2689943313598633,348,0.1494741439819336,0.0,0.16604399681091309,0.03041548195780397,0.15778470039367676,7.158406294203567,0.030895471572875977,-,15,0,0,[]
figure_descendingmarkersize60_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,60,0.4150414624923062,0.47455334663391113,0.4773762093287729,6.582022428512573,0.8799392597517017,0.9727673530578613,0.41887932131180106,0.43662285804748535,0.4687407458862707,0.5177807807922363,0.9970986460348162,0.5993702411651611,18297,0.20628666877746582,0.0,0.12708735466003418,0.03041548195780397,0.11033344268798828,7.158406294203567,0.015784502029418945,-,15,0,0,[]
figure_descendingmarkersize100_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,100,0.28938492235496716,0.4750850200653076,0.3446670940753147,5.613436460494995,0.7952251438588397,0.9764981269836426,0.2931726993563265,0.555365800857544,0.3370131077312305,0.6184499263763428,0.9893617021276596,0.5547585487365723,46078,0.2057020664215088,0.0,0.14188361167907715,0.03041548195780397,0.1756138801574707,7.158406294203567,0.03085613250732422,-,15,0,0,[]
figure_descendingmarkersize150_interleaved_100_200_6d_25_cramped_rotated_tsne,interleaved_100_200_6d_25_cramped_rotated_tsne,1034,6,150,0.19192653040502883,0.6953730583190918,0.23637473122900454,5.801932096481323,0.7265605092027135,1.247387170791626,0.19422244160989843,0.7005050182342529,0.2298694099754457,0.6385307312011719,0.9042553191489362,0.4597151279449463,94336,0.20412397384643555,0.0,0.15866827964782715,0.03041548195780397,0.12614917755126953,7.158406294203567,0.01572561264038086,-,15,0,0,[]
figure_category_basedmarkersize10_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,10,0.7786608168685901,0.4290904998779297,0.8092509212621296,6.795142650604248,0.8993459319310344,0.8041410446166992,0.7782402938270951,0.5198636054992676,0.8053092896469158,0.4098351001739502,0.9864603481624759,0.22693300247192383,1111,0.17406892776489258,0.0,0.18920230865478516,0.030142472591655596,0.1412181854248047,5.895093851513247,0.015634536743164062,-,15,6,0,[]
figure_category_basedmarkersize60_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,60,0.38614692267415573,0.520599365234375,0.4351201666936727,0.5116801261901855,0.6413552851673556,6.160375118255615,0.39015590583512183,0.4868438243865967,0.4298931890668688,0.4415433406829834,0.9497098646034816,0.29929041862487793,23207,0.14214277267456055,0.0,0.12675118446350098,0.030142472591655596,0.1260240077972412,5.895093851513247,0.0,-,15,20,0,[]
figure_category_basedmarkersize100_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,100,0.29750342205319347,0.5876307487487793,0.34133868815352897,0.5694549083709717,0.545829479920766,7.344203233718872,0.30095745795574647,0.5689091682434082,0.33596352458091994,0.5539631843566895,0.8839458413926499,0.3459324836730957,45252,0.1583240032196045,0.0,0.12579965591430664,0.030142472591655596,0.0889132022857666,5.895093851513247,0.005401134490966797,-,15,40,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize150_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,150,0.2215744177293043,0.6646933555603027,0.25787365774213744,0.6949880123138428,0.4376024644619374,0.9328455924987793,0.2242532589256251,6.107937812805176,0.2519116378634364,0.6298825740814209,0.7688588007736944,0.3789949417114258,80041,0.22188782691955566,0.0,0.14308977127075195,0.030142472591655596,0.11113691329956055,5.895093851513247,0.025312185287475586,-,15,80,3,"[{'category': 0, 'number': 1}, {'category': 1, 'number': 1}, {'category': 3, 'number': 1}]"
figure_ascendingmarkersize10_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,10,0.8339722013965142,1.4614803791046143,0.8472598096441479,1.4982757568359375,0.8354476427745783,3.062746047973633,-,15,0.8367508978507716,0.5363297462463379,0.9864603481624759,0.17417192459106445,1111,0.1258373260498047,0.0,0.11029434204101562,0.030142472591655596,0.12671971321105957,5.895093851513247,0.017254352569580078,-,15,5,0,[]
figure_ascendingmarkersize60_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,60,0.4804737450060117,0.5646722316741943,0.5040688227286135,0.5230457782745361,0.4967040094271329,1.0143992900848389,0.47267092685030776,6.2229323387146,0.4862789108724116,0.5851867198944092,0.9497098646034816,0.3389627933502197,23207,0.2057969570159912,0.0,0.18918657302856445,0.030142472591655596,0.12637901306152344,5.895093851513247,0.015678882598876953,-,15,6,0,[]
figure_ascendingmarkersize100_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,100,0.3865960409869059,0.4418818950653076,0.40710016035842367,0.4396638870239258,0.3919414385398897,1.3114559650421143,0.378495998272355,0.5273706912994385,0.3897263947764532,6.3957602977752686,0.8839458413926499,0.3411271572113037,45252,0.16898846626281738,0.0,0.18960165977478027,0.030142472591655596,0.11103940010070801,5.895093851513247,0.016802310943603516,-,15,6,0,[]
figure_ascendingmarkersize150_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,150,0.30117159234098667,0.5740103721618652,0.3151461624741252,0.6504833698272705,0.2873361237691895,1.2338647842407227,0.2931381691983952,0.6163439750671387,0.29966129009492637,6.02889609336853,0.7688588007736944,0.36391353607177734,80041,0.2212519645690918,0.0,0.15871429443359375,0.030142472591655596,0.14191174507141113,5.895093851513247,0.0,-,15,14,0,[]
figure_descendingmarkersize10_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,10,0.7227327753814436,0.3974463939666748,0.7608267403602553,0.4916055202484131,0.9520950298357879,1.0283291339874268,0.7269700413258082,0.4431498050689697,0.7666124439367523,6.328183174133301,0.9864603481624759,0.2056891918182373,1111,0.15856266021728516,0.0,0.20585989952087402,0.0301424725916556,0.12781476974487305,5.895093851513247,0.0,-,15,5,0,[]
figure_descendingmarkersize60_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,60,0.3364244561507681,0.5536830425262451,0.39119510772768473,0.4784705638885498,0.7746681120386841,0.9711449146270752,0.33833442136685854,0.5529069900512695,0.38789889314667947,0.5362987518310547,0.9497098646034816,6.548800230026245,23207,0.15831661224365234,0.0,0.1418764591217041,0.0301424725916556,0.12654352188110352,5.895093851513247,0.015811920166015625,-,15,6,0,[]
figure_descendingmarkersize100_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,100,0.24933506606189382,0.5687718391418457,0.29940351230256435,0.6191883087158203,0.7075841639566207,1.0745882987976074,0.2515823347684458,0.5855295658111572,0.2951383438991033,0.5583159923553467,0.8839458413926499,0.4094111919403076,45252,5.895622491836548,0.0,0.18967223167419434,0.0301424725916556,0.18900299072265625,5.895093851513247,0.01575756072998047,-,15,7,1,"[{'category': 0, 'number': 1}]"
figure_descendingmarkersize150_interleaved_100_200_6d_25_cramped_rotated_umap,interleaved_100_200_6d_25_cramped_rotated_umap,1034,6,150,0.17238315888585432,0.7117550373077393,0.21515612765627,0.5865018367767334,0.6701614747267188,1.2133240699768066,0.17505060145676554,0.6530613899230957,0.21089188295340666,0.6205544471740723,0.7688588007736944,0.3483762741088867,80041,0.22691965103149414,0.0,6.169580459594727,0.0301424725916556,0.12621569633483887,5.895093851513247,0.015732526779174805,-,15,11,4,"[{'category': 0, 'number': 1}, {'category': 1, 'number': 1}, {'category': 3, 'number': 1}, {'category': 2, 'number': 1}]"
figure_category_basedmarkersize10_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,10,0.8670198533884328,0.42849230766296387,0.8868480782920279,0.37763381004333496,0.9354896388299647,0.720952033996582,0.8713915438096573,0.49998927116394043,0.8841043571927992,0.4113461971282959,0.9929988331388565,0.19138288497924805,642,0.20423555374145508,0.0,6.082275152206421,0.030777357510720065,0.12627482414245605,8.26579251734983,0.016422271728515625,-,15,3,0,[]
figure_category_basedmarkersize60_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,60,0.5398854093020337,0.43549680709838867,0.5750201428819177,0.42634129524230957,0.6565960647861566,0.7874205112457275,0.5459523888463955,0.4906582832336426,0.5691341543064705,0.379666805267334,0.9766627771295215,0.3164091110229492,15188,0.18933439254760742,0.0,0.15810060501098633,0.030777357510720065,0.1658031940460205,8.26579251734983,0.009006023406982422,-,15,8,0,[]
figure_category_basedmarkersize100_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,100,0.4274999204311293,0.5483970642089844,0.4575660692803615,0.5058939456939697,0.524246753587618,0.755479097366333,0.4342374989560873,0.5831584930419922,0.4531389133720234,0.5459303855895996,0.9358226371061844,0.46023011207580566,32999,0.1578052043914795,0.0,0.16049957275390625,0.030777357510720065,0.12508416175842285,8.26579251734983,0.015253067016601562,-,15,19,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize150_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,150,0.3257921639558301,5.55422568321228,0.34986371046820464,0.5671663284301758,0.40231592767412006,0.9034125804901123,0.33184037502437025,0.6596472263336182,0.34650327845066786,0.5681910514831543,0.8121353558926487,0.38005566596984863,63616,0.15806221961975098,0.0,0.13816308975219727,0.030777357510720065,0.08412051200866699,8.26579251734983,0.015770673751831055,-,15,52,4,"[{'category': 0, 'number': 4}]"
figure_ascendingmarkersize10_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,10,0.9097623578883053,5.406667470932007,0.9058073229701064,0.4294698238372803,0.890033566292043,0.7572288513183594,0.9053174595121509,0.37856292724609375,0.9043460874024108,0.44114184379577637,0.9929988331388565,0.20501112937927246,642,0.18927574157714844,0.0,0.17334222793579102,0.030777357510720076,0.14240336418151855,8.26579251734983,0.0160219669342041,-,15,2,0,[]
figure_ascendingmarkersize60_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,60,0.6095442161354497,0.8854045867919922,0.6088727902126313,10.283889293670654,0.5706065213028424,1.2164132595062256,0.6011832830302422,0.8321964740753174,0.6034402237791526,0.7867312431335449,0.9766627771295215,0.5633995532989502,15188,0.25952720642089844,0.0,0.22545814514160156,0.030777357510720076,0.20002150535583496,8.26579251734983,0.024017810821533203,-,15,2,0,[]
figure_ascendingmarkersize100_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,100,0.48897961892564745,0.40079212188720703,0.4879763033551856,4.355083465576172,0.44601399803304653,0.6185643672943115,0.4830769037289574,0.40206170082092285,0.4835937460425166,0.3995978832244873,0.9358226371061844,0.28719663619995117,32999,0.13717365264892578,0.0,0.10563421249389648,0.030777357510720076,0.08907556533813477,8.26579251734983,0.006074666976928711,-,15,3,0,[]
figure_ascendingmarkersize150_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,150,0.38054872704288456,0.4581723213195801,0.3774011120067854,0.44713926315307617,0.32996709126443335,4.780930042266846,0.37547558728829156,0.4435756206512451,0.37388696966410473,0.4378623962402344,0.8121353558926487,0.30196547508239746,63616,0.14300847053527832,0.0,0.10576319694519043,0.030777357510720076,0.07832002639770508,8.26579251734983,0.017790794372558594,-,15,6,0,[]
figure_descendingmarkersize10_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,10,0.8643825317809407,0.3392820358276367,0.886224223066297,0.31322669982910156,0.9371275599333171,0.5023446083068848,0.8693483607161551,4.471210479736328,0.8829784038561395,0.3307502269744873,0.9929988331388565,0.14603233337402344,642,0.11520075798034668,0.0,0.10211563110351562,0.030777357510720072,0.08325958251953125,8.26579251734983,0.0,-,15,2,0,[]
figure_descendingmarkersize60_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,60,0.5051076131852849,0.39212465286254883,0.5636647032345244,0.3812370300292969,0.7246668032649657,0.5536220073699951,0.5136271021456328,0.3614625930786133,0.5486645322892867,4.159812688827515,0.9766627771295215,0.258742094039917,15188,0.11849546432495117,0.0,0.11926436424255371,0.030777357510720072,0.08236002922058105,8.26579251734983,0.0,-,15,2,0,[]
figure_descendingmarkersize100_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,100,0.38276448325995627,0.40072154998779297,0.4427530943428768,0.39691781997680664,0.6250779855832196,0.5882673263549805,0.39209134697101355,0.3814973831176758,0.4258106666401331,4.42890739440918,0.9358226371061844,0.30463218688964844,32999,0.12272810935974121,0.0,0.12264323234558105,0.030777357510720072,0.0893707275390625,8.26579251734983,0.0074579715728759766,-,15,3,1,"[{'category': 0, 'number': 1}]"
figure_descendingmarkersize150_interleaved_100_500_3_25_cramped_rotated_pca,interleaved_100_500_3_25_cramped_rotated_pca,857,3,150,0.2791998611598262,0.4653294086456299,0.33381891403039465,0.44312000274658203,0.5260676391085861,0.6282057762145996,0.2875009697957315,0.44765281677246094,0.3170066166332891,0.4461851119995117,0.8121353558926487,4.75275444984436,63616,0.1397705078125,0.0,0.10770440101623535,0.030777357510720072,0.09177327156066895,8.26579251734983,0.006665945053100586,-,15,7,2,"[{'category': 0, 'number': 2}]"
figure_category_basedmarkersize10_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,10,0.9764799669078988,0.31694483757019043,0.9821591562440422,0.3225104808807373,0.997422608354428,0.5181066989898682,0.9807894921434029,0.32393717765808105,0.9826186875506211,0.3173849582672119,1.0,0.1416316032409668,89,3.930509567260742,0.0,0.10680007934570312,0.030412047458532765,0.06474781036376953,7.529542027090305,0.02051568031311035,-,15,0,0,[]
figure_category_basedmarkersize60_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,60,0.5804159063534364,0.38318490982055664,0.6151749808602551,0.3631260395050049,0.7433522078823356,0.5618588924407959,0.6301249644080997,0.36511731147766113,0.6483169826719417,0.377626895904541,1.0,0.2743237018585205,14160,0.12703680992126465,0.0,4.115462303161621,0.030412047458532765,0.06732296943664551,7.529542027090305,0.0,-,15,0,0,[]
figure_category_basedmarkersize100_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,100,0.4167298208920742,0.4106283187866211,0.44383930449677744,0.4156804084777832,0.5993594890821387,0.6111147403717041,0.4688586788366591,0.3938438892364502,0.48905467989839413,0.3920576572418213,0.9801633605600933,0.28553080558776855,37536,0.13914251327514648,0.0,0.11730408668518066,0.030412047458532765,0.06633472442626953,7.529542027090305,0.015003442764282227,-,15,4,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize150_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,150,0.3012257350688805,0.4676375389099121,0.3229612204392329,0.44499826431274414,0.4788806105223087,0.6504101753234863,0.3491906302768717,0.43975210189819336,0.3686910376545032,0.458528995513916,0.8961493582263711,0.2704646587371826,75093,0.1293785572052002,0.0,0.11265683174133301,0.030412047458532765,0.05851864814758301,7.529542027090305,0.015047550201416016,-,15,20,1,"[{'category': 0, 'number': 1}]"
figure_ascendingmarkersize10_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,10,0.9847943842257718,4.299128532409668,0.9851853936344109,0.3317089080810547,0.9872161076519591,0.5118405818939209,0.9865609255694915,0.3046913146972656,0.98488170611941,0.3300509452819824,1.0,0.14698219299316406,89,0.11626768112182617,0.0,0.11408734321594238,0.030412047458532765,0.06934380531311035,7.529542027090305,0.0,-,15,0,0,[]
figure_ascendingmarkersize60_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,60,0.6335010022628986,0.37793636322021484,0.6485358011855982,4.559255838394165,0.6465316774981711,0.5732829570770264,0.6487989442193205,0.3707711696624756,0.6529587391324134,0.35637402534484863,1.0,0.26970529556274414,14160,0.1368558406829834,0.0,0.10370302200317383,0.030412047458532765,0.0682532787322998,7.529542027090305,0.0,-,15,0,0,[]
figure_ascendingmarkersize100_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,100,0.4751529430527739,0.4096341133117676,0.48864974230949454,0.409426212310791,0.47997127089773606,4.849191904067993,0.48967728589231674,0.39313840866088867,0.49553767763827916,0.39997196197509766,0.9801633605600933,0.28316760063171387,37536,0.12493300437927246,0.0,0.09971117973327637,0.030412047458532765,0.0837700366973877,7.529542027090305,0.0,-,15,0,0,[]
figure_ascendingmarkersize150_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,150,0.35838979547177774,0.4665708541870117,0.36790867741948086,0.46910905838012695,0.35128942047302725,0.666189432144165,0.37078067232157397,4.893287897109985,0.37596224246119425,0.43895769119262695,0.8961493582263711,0.2659034729003906,75093,0.1495652198791504,0.0,0.10740423202514648,0.030412047458532765,0.06829357147216797,7.529542027090305,0.0,-,15,0,0,[]
figure_descendingmarkersize10_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,10,0.9764383401994456,0.32924580574035645,0.9821358877354405,0.32247495651245117,0.9981693525205306,0.5138421058654785,0.9807774437815127,4.814276695251465,0.9826149134638539,0.33020949363708496,1.0,0.15935754776000977,89,0.11769318580627441,0.0,0.11165165901184082,0.030412047458532765,0.07144713401794434,7.529542027090305,0.006118059158325195,-,15,0,0,[]
figure_descendingmarkersize60_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,60,0.5219651655968897,0.37493228912353516,0.5961059632384196,0.36693334579467773,0.9426418806761275,0.565305233001709,0.5620362966048519,0.35611963272094727,0.5971872416708974,4.8116700649261475,1.0,0.27349138259887695,14160,0.13422894477844238,0.0,0.10137581825256348,0.030412047458532765,0.07514834403991699,7.529542027090305,0.007178306579589844,-,15,0,0,[]
figure_descendingmarkersize100_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,100,0.35559532951317463,0.4250473976135254,0.42583469591705714,0.41736555099487305,0.900255077543434,0.5857675075531006,0.39172882905478124,0.3812088966369629,0.4292758358538973,0.39800500869750977,0.9801633605600933,4.864184617996216,37536,0.13087892532348633,0.0,0.1141958236694336,0.030412047458532765,0.06964945793151855,7.529542027090305,0.0,-,15,2,2,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 1}]"
figure_descendingmarkersize150_interleaved_100_500_3_25_cramped_rotated_tsne,interleaved_100_500_3_25_cramped_rotated_tsne,857,3,150,0.24436774748520373,0.47599172592163086,0.30707448734890985,0.4668283462524414,0.878014774523552,0.6445636749267578,0.27429116940740805,0.4593007564544678,0.30931842937717713,0.45416760444641113,0.8961493582263711,0.27045559883117676,75093,0.14088892936706543,0.0,4.691346168518066,0.030412047458532765,0.06265068054199219,7.529542027090305,0.017824172973632812,-,15,4,4,"[{'category': 0, 'number': 1}, {'category': 2, 'number': 2}, {'category': 1, 'number': 1}]"
figure_category_basedmarkersize10_interleaved_100_500_3_25_cramped_rotated_umap,interleaved_100_500_3_25_cramped_rotated_umap,857,3,10,0.7471940937268227,0.32126808166503906,0.7832988924899842,0.3260505199432373,0.8655688665973046,0.5310380458831787,0.7772232666606884,0.32764101028442383,0.7976687537509372,0.3047208786010742,0.9848308051341891,0.1426084041595459,1136,0.11331677436828613,0.0,0.10696744918823242,0.02987336909084802,0.06878328323364258,5.674133603344787,0.005978822708129883,-,15,6,1,"[{'category': 0, 'number': 1}]"
figure_category_basedmarkersize60_interleaved_100_500_3_25_cramped_rotated_umap,interleaved_100_500_3_25_cramped_rotated_umap,857,3,60,0.4275274927856966,0.37992286682128906,0.4729207558277978,0.3561251163482666,0.614604402742034,0.5474483966827393,0.4732689853873119,0.34212613105773926,0.5001557565553212,0.349318265914917,0.9183197199533255,0.2032148838043213,19236,0.12219834327697754,0.0,0.11295461654663086,0.02987336909084802,0.06912732124328613,5.674133603344787,0.0060024261474609375,-,15,27,1,"[{'category': 0, 'number': 1}]"
