ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,DistanceConsistency,DistanceConsistency_time,CoveredVals,CoveredValsDiffClasses,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,110,0.5469228024017252,0.6271617412567139,0.4125318249172074,0.6168479919433594,1.2905890245192944,1.0977389812469482,0.4789771942598215,0.584683895111084,0.5513634349984825,0.8661191463470459,0.2755166606199024,0.9102675914764404,0.2407350759634785,0.5990145206451416,0.2727221601907919,1.116835117340088,0.2789167624537522,0.6014087200164795,0.2758858834015375,0.9093225002288818,0.1841390863730742,0.6008145809173584,0.1699572546160181,0.9094812870025636,0.1524708478883283,0.8620913028717041,0.1967413338876853,0.6281850337982178,0.1839693372799512,0.9608545303344728,0.76,0.8594741821289062,14572,0.4736309051513672,0.0,0.0896332263946533,0.0300016347832905,0.0310707092285156,6.72221998911251,0.0028533935546875,0.0647343103497276,9.592599391937256,0.0233333333333333,0.001162052154541,68,1,659,"[{""category"": ""group_2"", ""number"": 1}]","['lip_cluster','cluster']",['separated']
figure_category_based_markersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,160,0.4489827551721564,0.6402366161346436,0.3147423777434356,0.560966968536377,1.5477372648410108,0.9154257774353028,0.3816191769183709,0.5272254943847656,0.4482944474345587,0.6270298957824707,0.2366884999913325,0.599541425704956,0.1950542673781155,0.5473532676696777,0.2511331964417568,0.8801627159118652,0.2323461370456507,0.5903353691101074,0.2338295731690621,0.6453781127929688,0.1607027814061552,0.6201822757720947,0.1413156893542485,0.5583961009979248,0.1366531513040165,0.875291109085083,0.1670164654427653,0.5844719409942627,0.1581637494419464,0.6116364002227783,0.5966666666666667,0.3335416316986084,20200,0.2310795783996582,0.0,0.3186547756195068,0.0300016347832905,0.0360927581787109,6.72221998911251,0.0033740997314453,0.07587460258449585,11.308526039123535,0.0233333333333333,0.0012264251708984,85,1,1228,"[{""category"": ""group_2"", ""number"": 1}]","['lip_cluster','cluster']",['separated']
figure_ascending_markersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,10,0.9620781159821584,0.389625072479248,0.9674168327624352,0.5966355800628662,0.9536882386622176,0.9219560623168944,0.9599753963734372,0.5704536437988281,0.9600375220630364,0.6798646450042725,0.772805945164993,0.5889694690704346,0.7835108013768014,0.5975637435913086,0.6955542656683293,0.8184115886688232,0.8097606114435973,0.5980813503265381,0.7838621085566495,0.5957536697387695,0.6457632366697255,0.4680545330047607,0.6583570616952679,0.6911821365356445,0.547392114238179,0.7810542583465576,0.700195585431692,0.6294839382171631,0.6623204267259042,0.6300325393676758,0.9733333333333334,0.2480001449584961,308,0.3876430988311767,0.0,0.3850271701812744,0.0300016347832905,0.0376434326171875,6.722219989112511,0.0032570362091064,0.024705624723463045,4.057907819747925,0.0233333333333333,0.0011501312255859,300,0,0,[],"['lip_cluster','cluster']",['separated']
figure_ascending_markersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,60,0.9234084585657356,0.7026453018188477,0.9240546855661504,0.6865534782409668,0.8579744171410915,0.9141571521759032,0.92367955544697,0.6959176063537598,0.9102140524651005,0.7050480842590332,0.4423798722595311,0.7148559093475342,0.4491613698172759,0.8652851581573486,0.3028570486720872,0.7802932262420654,0.4935417465854734,0.7545452117919922,0.4365346830837641,0.579176664352417,0.290861963115569,0.7196793556213379,0.2966869876255718,0.7295958995819092,0.1838830304284294,0.8583290576934814,0.3367325852800343,0.7903017997741699,0.2871174879934732,0.7259194850921631,0.9066666666666666,0.2859330177307129,6875,0.4402978420257568,0.0,0.4290332794189453,0.0300016347832905,0.0312516689300537,6.722219989112511,0.0031383037567138,0.04926453391634089,4.69032621383667,0.0233333333333333,0.0011382102966308,23,0,0,[],"['lip_cluster','cluster']",['separated']
figure_ascending_markersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,110,0.8768290542787383,0.6400511264801025,0.8739365494109977,0.5933084487915039,0.73896345302027,1.0553386211395264,0.8777248527686126,0.6716010570526123,0.8509049358692738,0.7722592353820801,0.3790208414138741,0.7818207740783691,0.3826711566790631,0.6217319965362549,0.2169048918281914,1.0244982242584229,0.4204495631106049,0.798637866973877,0.3589339947505229,0.634547233581543,0.241763040965294,0.7908940315246582,0.2449676490367861,0.6615595817565918,0.1271070497071885,0.9046831130981444,0.2764337015028939,0.6849331855773926,0.2274362902917958,0.8467545509338379,0.76,0.54557204246521,14572,0.3245244026184082,0.0,0.5335161685943604,0.0300016347832905,0.0349085330963134,6.722219989112511,0.0031244754791259,0.0647343103497276,5.554901838302612,0.0233333333333333,0.0010011196136474,35,0,0,[],"['lip_cluster','cluster']",['separated']
figure_ascending_markersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,160,0.8254785771970603,0.9086108207702636,0.8234973708601627,0.6974320411682129,0.6413526024491153,1.1387012004852295,0.8305295367625305,0.7118709087371826,0.7968713679319951,0.7093105316162109,0.358505652316281,0.9046664237976074,0.3629198760445288,0.7736964225769043,0.1814459553101617,0.96746826171875,0.3977352384332852,0.9500887393951416,0.3340953520413419,0.749875545501709,0.2289747315975665,1.0330708026885986,0.2327462142156894,0.529543399810791,0.1056706998697747,1.1319000720977783,0.2614775833039908,0.7506752014160156,0.2113536086527374,0.7232387065887451,0.5966666666666667,0.5757462978363037,20200,0.3643782138824463,0.0,0.3414733409881592,0.0300016347832905,0.0357074737548828,6.722219989112511,0.0035638809204101,0.07587460258449588,6.560277462005615,0.0233333333333333,0.0012900829315185,48,0,26,[],"['lip_cluster','cluster']",['separated']
figure_descending_markersize10_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,10,0.8721606748639643,0.5230050086975098,0.7979593338621407,0.5064187049865723,1.0306533191024445,1.1716580390930176,0.8241064826820438,0.7289097309112549,0.8686216509008908,0.5306558609008789,0.7058859210782844,1.0047094821929932,0.6649706804517962,0.7857804298400879,0.746913298056106,0.9678568840026855,0.7048650361598358,0.5132391452789307,0.718777663208408,1.035120725631714,0.5928591459029653,0.5343422889709473,0.569977666277353,0.9863653182983398,0.5856760272660391,0.7443759441375732,0.6157684007482063,0.7544281482696533,0.6130259252625057,1.0630173683166504,0.9733333333333334,0.386216402053833,308,0.3970940113067627,0.0,0.6737527847290039,0.0300016347832905,0.0340189933776855,6.722219989112511,0.0030519962310791,0.024705624723463056,4.150506973266602,0.0233333333333333,0.0010795593261718,300,0,18,[],"['lip_cluster','cluster']",['separated']
figure_descending_markersize60_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,60,0.6995870980628209,0.7859067916870117,0.5583111219175698,0.8320722579956055,1.1130866215859871,1.0327444076538086,0.6056012724165689,0.8100323677062988,0.6796952161832445,0.8052165508270264,0.3507806411157714,0.5474100112915039,0.3257631319506786,0.8094038963317871,0.3564297030259234,1.0176820755004885,0.3588397110146946,0.8330228328704834,0.3591589482776932,0.8566722869873047,0.2340739406515019,0.5668890476226807,0.2299741849662541,0.8403615951538086,0.2121879955488607,1.1144638061523438,0.2549545533450401,0.8712317943572998,0.2440621224957171,0.581580400466919,0.9066666666666666,0.7582826614379883,6875,0.4220333099365234,0.0,0.4240775108337402,0.0300016347832905,0.0322597026824951,6.722219989112511,0.0029129981994628,0.04926453391634092,4.955434799194336,0.0233333333333333,0.0011219978332519,26,0,227,[],"['lip_cluster','cluster']",['separated']
figure_descending_markersize110_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,110,0.5376299353722855,0.8978734016418457,0.4112950332006853,0.8791255950927734,1.278035969593927,1.1307218074798584,0.4728715069890126,0.9183897972106934,0.5489592095888478,0.9156713485717772,0.2612116986874156,0.9671976566314696,0.2389260623301705,0.605086088180542,0.2874172514382819,1.164036750793457,0.2690983732135256,0.9168369770050048,0.2719408840130393,0.582535982131958,0.1725146416444966,0.9082844257354736,0.1683658784046018,0.904667854309082,0.1619151595011243,1.1126387119293213,0.188058761724618,0.6126699447631836,0.1807366985022551,0.9275684356689452,0.76,0.4461956024169922,14572,0.4337882995605469,0.0,0.7867591381072998,0.0300016347832905,0.0350782871246337,6.722219989112511,0.0041365623474121,0.0647343103497276,5.2278571128845215,0.0233333333333333,0.0010395050048828,19,1,659,"[{""category"": ""group_2"", ""number"": 1}]","['lip_cluster','cluster']",['separated']
figure_descending_markersize160_clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber3_datanumber100_testnumbercategorylarge_repeatnumber0,300,3,160,0.4359168310773688,0.9498491287231444,0.3127920459665921,0.9731066226959229,1.50848062634347,0.8586993217468262,0.3729390038618942,0.9993765354156494,0.4443042898022924,0.6345069408416748,0.2216238663895005,1.0065860748291016,0.1931000501902606,0.6397461891174316,0.2681941331731774,1.1540493965148926,0.2222306031346357,0.6405670642852783,0.2295518007141888,0.98749041557312,0.1485821563391318,0.9948198795318604,0.1396587016987914,0.6322181224822998,0.1471807673770084,1.18985915184021,0.1582714991697194,0.7005212306976318,0.1547527512893033,0.9821414947509766,0.5966666666666667,0.4867243766784668,20200,0.4656779766082763,0.0,0.834414005279541,0.0300016347832905,0.0337934494018554,6.722219989112511,0.0028140544891357,0.07587460258449577,6.074180603027344,0.0233333333333333,0.0010938644409179,17,1,1228,"[{""category"": ""group_2"", ""number"": 1}]","['lip_cluster','cluster']",['separated']
figure_category_based_markersize10_clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0,500,5,10,0.926647908209281,0.6397299766540527,0.9601808907245364,0.5375738143920898,1.025558703896784,0.938490629196167,0.9503798285170466,0.6182785034179688,0.9479011350657748,0.5048427581787109,0.5642980888185746,0.5105242729187012,0.5586583081060864,0.5888228416442871,0.5326629898127977,1.0439026355743408,0.5351136374175852,0.5347342491149902,0.5291032847477106,0.619455099105835,0.4056683983328945,0.6632270812988281,0.3939279309988606,0.5842485427856445,0.3597586855275075,1.0169873237609863,0.3723960672538468,0.601855993270874,0.3669700567155443,0.615638017654419,0.974,0.326711893081665,1081,0.3442127704620361,0.0,0.3443160057067871,0.0297562580473372,0.0500733852386474,4.070120541292944,0.0051679611206054,-,15.0,0.018,0.0030829906463623,500,0,17,[],"['cluster','lip_cluster','three_order']","[ 'separated','touching']"
figure_category_based_markersize60_clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0,500,5,60,0.7914258876176703,0.53981614112854,0.8665009530845822,0.6314215660095215,1.0693662350624056,0.9864106178283693,0.8436580642910084,0.613365650177002,0.8289770665788931,0.6884441375732422,0.2735639457006796,0.6372733116149902,0.2670318618251115,0.6488335132598877,0.2409186717334779,1.0099542140960691,0.2694805832711701,0.6844162940979004,0.260589950646044,0.6920392513275146,0.1653613389374428,0.7706699371337891,0.1578363512052121,0.7072703838348389,0.135751090631886,1.0977792739868164,0.1603496738380364,0.5679898262023926,0.1545932660719823,0.673408031463623,0.734,0.4220337867736816,13093,0.4108643531799316,0.0,0.4296274185180664,0.0297562580473372,0.0493426322937011,4.070120541292944,0.0051198005676269,-,15.0,0.018,0.0024247169494628,162,1,196,"[{""category"": ""group_2"", ""number"": 1}]","['cluster','lip_cluster','three_order']","[ 'separated','touching']"
figure_category_based_markersize110_clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0,500,5,110,0.7231266815166124,0.7309069633483887,0.803176265533598,0.6849408149719238,1.0661887625923114,1.1083641052246094,0.7829017672954052,0.8041713237762451,0.7518359660332914,0.7100756168365479,0.231902731677311,0.7752361297607422,0.2275425855360439,0.7971973419189453,0.1997182534457773,1.3571109771728516,0.2305756560754824,0.6972947120666504,0.2206638296769114,0.81178879737854,0.1380944254998283,0.6308324337005615,0.1325467695479208,0.7891902923583984,0.1101784264935992,1.0375986099243164,0.1351964646195936,0.8375134468078613,0.1293078377640342,0.8158645629882812,0.5,0.3104226589202881,21745,0.4878420829772949,0.0,0.4967269897460937,0.0297562580473372,0.0480732917785644,4.070120541292944,0.0049922466278076,-,15.0,0.018,0.0031614303588867,208,2,392,"[{""category"": ""group_2"", ""number"": 2}]","['cluster','lip_cluster','three_order']","[ 'separated','touching']"
figure_category_based_markersize160_clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0,500,5,160,0.6728895048629564,0.6961987018585205,0.7494516620735866,0.7092635631561279,1.033894184866499,1.226043939590454,0.7360473190953807,0.7369434833526611,0.6879053524518481,0.8355634212493896,0.2139487784523319,0.7603602409362793,0.2116334061125556,0.919647216796875,0.1835196170359714,1.2983479499816897,0.2131162265521624,0.828582763671875,0.2029359556883773,1.012143611907959,0.1271956549851364,0.9534106254577636,0.1232134812903196,0.7790167331695557,0.1006968165187873,1.2018606662750244,0.1245959626942935,0.9949359893798828,0.1190244143429318,0.8316640853881836,0.398,0.383913516998291,27309,0.6060433387756348,0.0,0.3490910530090332,0.0297562580473372,0.0494177341461181,4.070120541292944,0.0051770210266113,-,15.0,0.018,0.0030491352081298,237,2,578,"[{""category"": ""group_2"", ""number"": 2}]","['cluster','lip_cluster','three_order']","[ 'separated','touching']"
figure_ascending_markersize10_clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0.png,clusternumber5_datanumber100_testnumbercategorysmall_repeatnumber0,500,5,10,0.9877313928024845,0.7563462257385254,0.9777387040164198,0.9078130722045898,0.9582716968500318,1.2340662479400637,0.9871512938105014,0.7899856567382812,0.9810106298516036,0.9337658882141112,0.5951866693363457,0.8119018077850342,0.566336168001085,1.005913496017456,0.5032502069396171,0.9492619037628174,0.5522375818349191,1.0523066520690918,0.5420204384990518,0.7593803405761719,0.4259180833109838,0.808311939239502,0.3986123044812556,0.815324068069458,0.3412246193937807,1.1804044246673584,0.3833453753387185,1.0877602100372314,0.3744559889151992,0.8090057373046875,0.974,0.392521858215332,1081,0.6946914196014404,0.0,0.417405366897583,0.0297562580473372,0.0498743057250976,4.070120541292944,0.0052931308746337,0.02814893430990495,11.865102767944336,0.018,0.0026812553405761,500,0,0,[],"['cluster','lip_cluster','three_order']","[ 'separated','touching']"
