ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON
figure_category_based_markersize110_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,110,0.2186081476467172,0.7509667873382568,0.25033429997909507,0.641165018081665,0.7175994662686322,0.9264795780181885,0.16466772110460237,0.6886096000671387,0.1781403576066105,0.5598111152648926,0.13064613235755795,0.5533297061920166,0.18337191282470533,0.6622085571289062,0.15100325145787008,0.8830668926239014,0.12126875335672405,0.6269900798797607,0.12272522757696613,0.7094223499298096,0.09316075875872865,0.627241849899292,0.14467304984337082,0.6782467365264893,0.08437954919760882,0.9544403553009033,0.09597427328026797,0.6510615348815918,0.0936065178736536,0.6924436092376709,0.2633333333333333,0.3878633975982666,15324,0.3629269599914551,0.0,0.32993388175964355,0.028082602225391478,0.10220623016357422,2.139190409158711,0.005906820297241211,-,15.0,442,12,100614,19253,"[{""category"": ""group_2"", ""number"": 6}, {""category"": ""group_0"", ""number"": 6}]"
figure_category_based_markersize160_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,160,0.19248757253313475,0.7791881561279297,0.2417341722905384,0.7272782325744629,0.6553713537476066,1.0880584716796875,0.15123956483002088,0.7632288932800293,0.16050248673305645,0.8007478713989258,0.12222077928607156,0.7378265857696533,0.18301154540536435,0.7550525665283203,0.14248868107119894,1.0251433849334717,0.1160067357966239,0.6562564373016357,0.11645920099423956,0.8941218852996826,0.08953602368519253,0.6903960704803467,0.14724294663841364,0.9321920871734619,0.07993381378978337,0.924875020980835,0.09408796592209379,0.951500415802002,0.09138292684631732,0.6939151287078857,0.25,0.44754648208618164,17677,0.4763522148132324,0.0,0.4554619789123535,0.028082602225391478,0.10210323333740234,2.139190409158711,0.00576329231262207,-,15.0,450,12,154091,34964,"[{""category"": ""group_2"", ""number"": 6}, {""category"": ""group_0"", ""number"": 6}]"
figure_ascending_markersize10_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,10,0.8004253130144162,0.7353858947753906,0.8528052899174258,0.7408642768859863,0.7573520236708172,0.8506536483764648,0.8457828649385786,0.7396335601806641,0.8252955290351915,0.77276611328125,0.3871151138155239,0.6120333671569824,0.4536071473546265,0.7723767757415771,0.28105542184997556,1.0130858421325684,0.4013385289911575,0.7559773921966553,0.3733850858291258,0.6126890182495117,0.2552918103082953,0.7423999309539795,0.3089756503638731,0.7697160243988037,0.17254337102422634,0.9791743755340576,0.26308951681322434,0.7590882778167725,0.2412712190833617,0.7485470771789551,0.845,0.5041732788085938,2353,0.48258137702941895,0.0,0.5484297275543213,0.028082602225391474,0.10239434242248535,2.139190409158711,0.005820512771606445,-,15.0,93,2,3323,281,"[{""category"": ""group_0"", ""number"": 2}]"
figure_ascending_markersize60_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,60,0.5324210867577841,0.6792879104614258,0.6867214021680103,0.8355653285980225,0.2985280105481751,0.9543867111206055,0.6060826926316124,0.8468344211578369,0.5521114726383354,0.6712861061096191,0.23656689688747967,0.7058618068695068,0.3507825033463171,0.9075195789337158,0.10311585216889052,0.9695734977722168,0.2877254574301854,0.7340724468231201,0.2507910668533586,0.9102487564086914,0.1520668404404203,0.746206521987915,0.23555216949446367,0.757279634475708,0.06232125293798407,0.9940931797027588,0.18863899613977653,0.7345004081726074,0.16224449630444537,0.9437651634216309,0.3466666666666667,0.6003179550170898,11815,0.3621668815612793,0.0,0.3292357921600342,0.028082602225391474,0.10471534729003906,2.139190409158711,0.005868196487426758,-,15.0,384,2,46142,9430,"[{""category"": ""group_0"", ""number"": 2}]"
figure_ascending_markersize110_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,110,0.45746699005422375,0.7439529895782471,0.6584854459880087,0.9953479766845703,0.14917636329369677,1.0645370483398438,0.5588204231075916,1.0258896350860596,0.49521253649177865,0.8107304573059082,0.23245636574655848,0.8248229026794434,0.372746662984504,0.8048419952392578,0.0642125982934344,1.0778725147247314,0.2978915166237974,0.8152749538421631,0.25662534891987177,0.8270397186279297,0.15581626667191117,0.8192925453186035,0.25994699678279287,1.0508971214294434,0.040911406177360665,1.0979564189910889,0.2030716675826395,0.6039998531341553,0.17318634199386573,1.0532405376434326,0.2633333333333333,0.3942241668701172,15324,0.653728723526001,0.0,0.3792295455932617,0.028082602225391474,0.10110592842102051,2.139190409158711,0.005900144577026367,-,15.0,430,3,100614,30743,"[{""category"": ""group_0"", ""number"": 3}]"
figure_ascending_markersize160_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,160,0.42310186328230526,0.6416873931884766,0.6500358740888654,0.8781366348266602,0.08274677656610607,1.1282742023468018,0.5393185385910486,1.1283788681030273,0.4717928271823465,0.9174995422363281,0.23177092149588552,0.6556346416473389,0.38526975711240596,0.897878885269165,0.040897915114676775,1.3910927772521973,0.30416163200824886,0.9243099689483643,0.26181906696642576,0.6540231704711914,0.15959875177660576,0.9225163459777832,0.2737632468780705,1.195760726928711,0.027161228899019285,0.9072585105895996,0.21180788608906154,0.9088973999023438,0.18118276855679594,0.9148993492126465,0.25,0.7084298133850098,17677,0.4361391067504883,0.0,0.4127774238586426,0.028082602225391474,0.10287141799926758,2.139190409158711,0.005754947662353516,-,15.0,436,4,154091,58688,"[{""category"": ""group_1"", ""number"": 1}, {""category"": ""group_0"", ""number"": 3}]"
figure_descending_markersize10_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,10,0.46083416515312303,0.8351185321807861,0.2817822089927937,0.8482387065887451,1.3674382142711066,1.1116456985473633,0.31155863618728685,0.5824384689331055,0.3873448881667797,0.8773214817047119,0.2685191046955546,0.8652303218841553,0.20821429002129188,0.867297887802124,0.366511101475954,0.8430421352386475,0.2100001901112969,0.8718259334564209,0.2357610503974018,1.1639156341552734,0.18945559848798754,0.6038622856140137,0.16510781330564472,0.8898711204528809,0.21161485535410895,1.1419847011566162,0.15837489089461054,0.8929238319396973,0.169448821904294,0.5922949314117432,0.845,0.7720441818237305,2353,0.4528489112854004,0.0,0.4443066120147705,0.028082602225391478,0.10020279884338379,2.139190409158711,0.005706071853637695,-,15.0,93,3,3323,205,"[{""category"": ""group_2"", ""number"": 1}, {""category"": ""group_1"", ""number"": 2}]"
figure_descending_markersize60_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,60,0.1422588697775451,0.6440670490264893,0.050844990113358746,0.9326908588409424,-3.6136525701805002,1.1944103240966797,0.07654112495644716,0.9336979389190674,0.10898471159734102,0.6220133304595947,0.08708941182985674,0.9245829582214355,0.042648998890744916,0.9301974773406982,0.274076554093727,1.1929078102111816,0.058434545860627685,0.6478471755981445,0.07582421845696041,0.9472501277923584,0.06275310863063532,0.9554774761199951,0.03672852106920155,0.9503417015075684,0.13203133562169667,1.2058203220367432,0.047255725020246664,0.6563999652862549,0.058135486145123094,0.9689979553222656,0.3466666666666667,0.47470808029174805,11815,0.4607994556427002,0.0,0.46864795684814453,0.028082602225391478,0.1006014347076416,2.139190409158711,0.0054798126220703125,-,15.0,390,16,46142,2198,"[{""category"": ""group_0"", ""number"": 6}, {""category"": ""group_2"", ""number"": 6}, {""category"": ""group_1"", ""number"": 4}]"
figure_descending_markersize110_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,110,0.09192896207094414,1.0379745960235596,0.03061250635377677,1.0079047679901123,-1.03965157766619,1.2698438167572021,0.04903751124049749,0.7084658145904541,0.07205117688668194,1.0450923442840576,0.06258524198985727,0.6971569061279297,0.027079220494392375,1.0412101745605469,0.3339867980202723,0.9661881923675537,0.04005909463851032,0.6973044872283936,0.05466838138194463,1.0253474712371826,0.04744181653271051,1.0452628135681152,0.02427715849334955,0.7072367668151855,0.14388237973603968,1.3193438053131104,0.033859637804180664,1.0471727848052979,0.04404278499248582,0.7156276702880859,0.2633333333333333,0.4894230365753174,15324,0.49507975578308105,0.0,0.8547260761260986,0.028082602225391478,0.09864974021911621,2.139190409158711,0.005511760711669922,-,15.0,438,18,100614,4434,"[{""category"": ""group_0"", ""number"": 8}, {""category"": ""group_2"", ""number"": 6}, {""category"": ""group_1"", ""number"": 4}]"
figure_descending_markersize160_clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1.png,clusternumber3_datanumber200_testnumbercategorylarge_repeatnumber1,600,3,160,0.07294397833549904,0.7333662509918213,0.02371632723123851,0.7432119846343994,-0.6948765646813093,1.331815481185913,0.03898018720998886,1.112760066986084,0.0581316278304046,0.7454118728637695,0.05241922901813523,0.7330951690673828,0.021471518382576438,1.0974674224853516,0.40077373683203354,0.9908392429351807,0.03286755397572916,1.134526014328003,0.045984085220797444,0.7532544136047363,0.04090851776717608,1.123595952987671,0.019614918027681116,0.764028787612915,0.15553426353004263,1.3417494297027588,0.028412137331093934,0.7417900562286377,0.0380358748038826,0.762608528137207,0.25,0.5259830951690674,17677,0.9229285717010498,0.0,0.10984349250793457,0.028082602225391478,0.09959578514099121,2.139190409158711,0.005632877349853516,-,15.0,445,19,154091,6571,"[{""category"": ""group_0"", ""number"": 9}, {""category"": ""group_2"", ""number"": 6}, {""category"": ""group_1"", ""number"": 4}]"
