ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON
figure_category_based_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.7140151234813574,0.7479422092437744,0.6636927514887663,0.610520601272583,0.7236010092207141,1.1309199333190918,0.790058262704047,0.7102241516113281,0.7892875011418242,0.6787075996398926,0.47418062392971483,0.6888120174407959,0.4540610563178471,0.7413990497589111,0.43263846903359326,1.1901271343231201,0.5600311698796103,0.6859443187713623,0.5368375356641188,0.7673890590667725,0.35495336851008985,0.7334256172180176,0.345068814876448,0.7057895660400391,0.30856384797495917,1.1765191555023193,0.43374532409199495,0.8000547885894775,0.4067427452892226,0.7031111717224121,0.919,0.41947078704833984,2678,0.3978922367095947,0.0,0.39487171173095703,0.03034833651053388,0.1217353343963623,3.9710504233166635,0.010092973709106445,-,15.0,80,3,2678,525,"[{""category"": ""group_0"", ""number"": 3}]"
figure_category_based_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.4959114566051479,0.9379138946533203,0.4046641669537162,0.789726972579956,0.5571702977085706,1.2814679145812988,0.573949710521894,0.9598522186279297,0.5858163831653725,0.8154218196868896,0.2733054266869043,0.8536195755004883,0.23851541512363927,0.7263209819793701,0.213253419772633,1.4446146488189697,0.31893131539468966,0.8515222072601318,0.29294972177491296,0.8265683650970459,0.18863186323021097,0.8717093467712402,0.16908979911014677,0.8615860939025879,0.13186123894961133,1.4063186645507812,0.22081734496144712,0.8806483745574951,0.19530904519300518,0.8884060382843018,0.523,0.5213291645050049,20803,0.32579660415649414,0.0,0.47516942024230957,0.03034833651053388,0.11048078536987305,3.9710504233166635,0.009523868560791016,-,15.0,473,47,20803,3849,"[{""category"": ""group_0"", ""number"": 47}]"
figure_category_based_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.4292536595940982,0.6836745738983154,0.32171705221961366,0.9852371215820312,0.5193091779024912,1.4929630756378174,0.4974299441981884,1.002626657485962,0.5111270254010953,0.9875807762145996,0.23158548069639096,0.9995403289794922,0.19597139108292327,0.8557693958282471,0.17661966750503055,1.4736173152923584,0.2670181463013238,1.0004324913024902,0.24782465978604495,1.0126588344573975,0.1585666808751356,1.0521125793457031,0.14089964677876987,1.0338640213012695,0.10640412285817014,1.6373405456542969,0.18248860148120627,0.878976583480835,0.16356543623850883,1.0802106857299805,0.369,0.4140176773071289,33809,0.5798676013946533,0.0,0.5661101341247559,0.03034833651053388,0.11292219161987305,3.9710504233166635,0.009949922561645508,-,15.0,624,76,33809,6309,"[{""category"": ""group_0"", ""number"": 75}, {""category"": ""group_4"", ""number"": 1}]"
figure_category_based_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.39286734347528485,0.7923679351806641,0.28734827069435,0.998776912689209,0.48442166652739826,1.6193926334381104,0.4585262939738436,0.9685273170471191,0.4702973776824102,1.1660432815551758,0.21326680549462218,1.2029666900634766,0.18082572360270832,0.9873580932617188,0.16027283067084386,1.6157963275909424,0.24722423673415495,1.0119953155517578,0.2311474068155791,1.1876614093780518,0.14635853999885606,0.9695713520050049,0.13192132198665518,1.1738042831420898,0.09602085594728771,1.731261968612671,0.16923561513162433,1.0326728820800781,0.15322915718235175,1.0046594142913818,0.284,0.6925830841064453,42542,0.4376852512359619,0.0,0.6354732513427734,0.03034833651053388,0.10969948768615723,3.9710504233166635,0.010224103927612305,-,15.0,708,144,42542,8428,"[{""category"": ""group_0"", ""number"": 143}, {""category"": ""group_4"", ""number"": 1}]"
figure_ascending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.8122637360733779,0.6020419597625732,0.7524253698782535,0.8158795833587646,0.6225561612994521,1.2933619022369385,0.8458249399753205,0.8177802562713623,0.8161275998826893,0.8357696533203125,0.5173634094935441,0.8615942001342773,0.4944270380678326,0.8461747169494629,0.3781184624041827,1.4273276329040527,0.5902862680214032,0.8518898487091064,0.5514832885588048,0.8396303653717041,0.37956031095864284,1.096442461013794,0.3681816315019718,0.8593876361846924,0.2715128552558964,1.563206434249878,0.4533278944479401,0.6263926029205322,0.41644377319580683,1.096280813217163,0.919,0.4410684108734131,2678,0.6855349540710449,0.0,0.4060955047607422,0.030348336510533883,0.10798168182373047,3.971050423316664,0.009636640548706055,-,15.0,81,3,2678,525,"[{""category"": ""group_0"", ""number"": 3}]"
figure_ascending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.6484096147888175,1.0053472518920898,0.6082926843870698,0.9988219738006592,0.40893156739488457,1.4828667640686035,0.7157620103262221,0.6977114677429199,0.6770261256987877,1.2191543579101562,0.32356528092114634,0.7283005714416504,0.30967038052577,1.2747581005096436,0.1768673231791451,1.1662321090698242,0.3733923929847057,1.2465465068817139,0.32238810560857045,1.0024454593658447,0.2155684438277773,0.7204451560974121,0.2077043928990615,1.2878153324127197,0.11283479607589053,1.1619551181793213,0.25257735697053973,0.989567756652832,0.211566109961701,1.2852118015289307,0.523,0.5063750743865967,20803,0.4697904586791992,0.0,0.7637574672698975,0.030348336510533883,0.10539031028747559,3.971050423316664,0.00950312614440918,-,15.0,473,46,20803,3849,"[{""category"": ""group_0"", ""number"": 46}]"
figure_ascending_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.6065967112870718,0.8095953464508057,0.5893754151740178,0.8122551441192627,0.3456940496030373,1.5632939338684082,0.684695569664975,1.1029126644134521,0.6423070886029901,1.115412712097168,0.29275383944875033,0.8229434490203857,0.2934373202746259,1.1107208728790283,0.13990438302748553,1.548612356185913,0.334888754543185,1.1215932369232178,0.2877995678724701,1.4157099723815918,0.19293337605416583,0.8322904109954834,0.19534858611845285,1.1476893424987793,0.08769817005861036,1.6248736381530762,0.22164941322354192,1.163360834121704,0.18544642184264437,0.8005812168121338,0.369,0.8944711685180664,33809,0.5347511768341064,0.0,0.48793554306030273,0.030348336510533883,0.11088919639587402,3.971050423316664,0.009571075439453125,-,15.0,628,74,33809,6309,"[{""category"": ""group_0"", ""number"": 74}]"
figure_ascending_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.5777047611438025,0.961158275604248,0.5761617183281778,0.8227994441986084,0.297017183670642,1.3374073505401611,0.6623244560588897,0.8388540744781494,0.6175546918541261,0.9366400241851807,0.2800204625186762,0.9859607219696045,0.29223940223767375,0.8847060203552246,0.11984596506730538,1.3773393630981445,0.32191997736157907,0.9058799743652344,0.2774993453509038,0.9659004211425781,0.18479686558732522,1.0085818767547607,0.19576826149349758,0.8943548202514648,0.07506786510989716,1.4842133522033691,0.21263520629565213,0.9468977451324463,0.17895700320964036,0.893782377243042,0.284,0.4684314727783203,42542,0.31771373748779297,0.0,0.41074681282043457,0.030348336510533883,0.11068940162658691,3.971050423316664,0.010004758834838867,-,15.0,714,141,42542,8428,"[{""category"": ""group_0"", ""number"": 141}]"
figure_descending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.6200685116636957,0.4900972843170166,0.5452713555775122,0.7171409130096436,0.7529794035746566,1.267702341079712,0.5631716177060822,0.7546267509460449,0.5876205370710188,0.7710154056549072,0.4189974799156668,0.7664294242858887,0.3846627946466702,0.6286969184875488,0.447939265479237,1.3027055263519287,0.42438133677479517,0.7690348625183105,0.42352252475083485,0.7795026302337646,0.31639828558576455,0.7888777256011963,0.29714063054058026,0.8250706195831299,0.31879282723438074,1.107722520828247,0.34047364168863126,0.9532911777496338,0.33106876723650525,0.6634070873260498,0.919,0.5040328502655029,2678,0.4815492630004883,0.0,0.3061671257019043,0.030348336510533883,0.11009836196899414,3.971050423316664,0.010086774826049805,-,15.0,81,7,2678,525,"[{""category"": ""group_4"", ""number"": 7}]"
figure_descending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.33712714253368004,0.9342303276062012,0.24026800108656998,0.9083499908447266,0.707385667300741,1.3459773063659668,0.27479986133166767,0.7630414962768555,0.3153398454572848,0.9214065074920654,0.20168520744324436,0.7776477336883545,0.15869093266382528,0.9369068145751953,0.24186078606542494,1.3479132652282715,0.18492356111386254,0.9799947738647461,0.1934689049077697,0.9482622146606445,0.1438806745851785,0.9571003913879395,0.11846803569130882,0.9319589138031006,0.1458669237465,1.362818956375122,0.13934820618691302,0.9708397388458252,0.13954014065301834,0.9888226985931396,0.523,0.621666669845581,20803,0.6043076515197754,0.0,0.34841275215148926,0.030348336510533883,0.10672736167907715,3.971050423316664,0.009644508361816406,-,15.0,475,45,20803,3849,"[{""category"": ""group_2"", ""number"": 4}, {""category"": ""group_0"", ""number"": 1}, {""category"": ""group_3"", ""number"": 1}, {""category"": ""group_4"", ""number"": 39}]"
